PARKING,LINK,DIR,OFFSET,TYPE,NUM_NEST,NOTES
USE,START,END,SPACE,TIME_IN,TIME_OUT,HOURLY,DAILY
6731,54974,0,333.1,LOT,0,Parking Lot
6732,54974,1,666.1,LOT,0,Parking Lot
6733,54974,0,666.1,LOT,0,Parking Lot
6734,54974,1,333.1,LOT,0,Parking Lot
6735,54976,0,227.5,LOT,0,Parking Lot
6736,54976,1,227.6,LOT,0,Parking Lot
6737,54982,0,346.1,LOT,0,Parking Lot
6738,54982,1,1038.3,LOT,0,Parking Lot
6739,54982,0,692.2,LOT,0,Parking Lot
6740,54982,1,692.2,LOT,0,Parking Lot
6741,54982,0,1038.3,LOT,0,Parking Lot
6742,54982,1,346.1,LOT,0,Parking Lot
6743,54993,0,269.0,LOT,0,Parking Lot
6744,54993,1,269.0,LOT,0,Parking Lot
6745,54995,0,743.1,LOT,0,Parking Lot
6746,54995,1,2229.4,LOT,0,Parking Lot
6747,54995,0,1486.2,LOT,0,Parking Lot
6748,54995,1,1486.3,LOT,0,Parking Lot
6749,54995,0,2229.4,LOT,0,Parking Lot
6750,54995,1,743.1,LOT,0,Parking Lot
6751,55003,0,269.4,LOT,0,Parking Lot
6752,55003,1,808.4,LOT,0,Parking Lot
6753,55003,0,538.9,LOT,0,Parking Lot
6754,55003,1,538.9,LOT,0,Parking Lot
6755,55003,0,808.3,LOT,0,Parking Lot
6756,55003,1,269.5,LOT,0,Parking Lot
6757,55004,0,346.2,LOT,0,Parking Lot
6758,55004,1,346.2,LOT,0,Parking Lot
6759,55010,0,288.2,LOT,0,Parking Lot
6760,55010,1,864.8,LOT,0,Parking Lot
6761,55010,0,576.5,LOT,0,Parking Lot
6762,55010,1,576.5,LOT,0,Parking Lot
6763,55010,0,864.7,LOT,0,Parking Lot
6764,55010,1,288.3,LOT,0,Parking Lot
6765,55014,0,432.2,LOT,0,Parking Lot
6766,55014,1,1296.5,LOT,0,Parking Lot
6767,55014,0,864.3,LOT,0,Parking Lot
6768,55014,1,864.4,LOT,0,Parking Lot
6769,55014,0,1296.5,LOT,0,Parking Lot
6770,55014,1,432.2,LOT,0,Parking Lot
6771,55019,0,1548.6,LOT,0,Parking Lot
6772,55019,1,4646.0,LOT,0,Parking Lot
6773,55019,0,3097.3,LOT,0,Parking Lot
6774,55019,1,3097.3,LOT,0,Parking Lot
6775,55019,0,4645.9,LOT,0,Parking Lot
6776,55019,1,1548.7,LOT,0,Parking Lot
6777,55025,0,1121.5,LOT,0,Parking Lot
6778,55025,1,3364.4,LOT,0,Parking Lot
6779,55025,0,2242.9,LOT,0,Parking Lot
6780,55025,1,2243.0,LOT,0,Parking Lot
6781,55025,0,3364.4,LOT,0,Parking Lot
6782,55025,1,1121.5,LOT,0,Parking Lot
6783,55038,0,1713.2,LOT,0,Parking Lot
6784,55038,1,5139.8,LOT,0,Parking Lot
6785,55038,0,3426.5,LOT,0,Parking Lot
6786,55038,1,3426.5,LOT,0,Parking Lot
6787,55038,0,5139.7,LOT,0,Parking Lot
6788,55038,1,1713.3,LOT,0,Parking Lot
6789,55039,0,3284.0,LOT,0,Parking Lot
6790,55039,1,9852.2,LOT,0,Parking Lot
6791,55039,0,6568.1,LOT,0,Parking Lot
6792,55039,1,6568.1,LOT,0,Parking Lot
6793,55039,0,9852.1,LOT,0,Parking Lot
6794,55039,1,3284.1,LOT,0,Parking Lot
6795,55053,0,326.5,LOT,0,Parking Lot
6796,55053,1,979.5,LOT,0,Parking Lot
6797,55053,0,653.0,LOT,0,Parking Lot
6798,55053,1,653.0,LOT,0,Parking Lot
6799,55053,0,979.5,LOT,0,Parking Lot
6800,55053,1,326.5,LOT,0,Parking Lot
6801,55054,0,238.9,LOT,0,Parking Lot
6802,55054,1,238.9,LOT,0,Parking Lot
6803,55057,0,234.1,LOT,0,Parking Lot
6804,55057,1,234.1,LOT,0,Parking Lot
6805,55058,0,171.1,LOT,0,Parking Lot
6806,55058,1,171.1,LOT,0,Parking Lot
6807,55077,0,358.0,LOT,0,Parking Lot
6808,55077,1,358.1,LOT,0,Parking Lot
6809,55082,0,292.6,LOT,0,Parking Lot
6810,55082,1,585.2,LOT,0,Parking Lot
6811,55082,0,585.2,LOT,0,Parking Lot
6812,55082,1,292.6,LOT,0,Parking Lot
6813,55095,0,255.8,LOT,0,Parking Lot
6814,55095,1,255.8,LOT,0,Parking Lot
6815,55102,0,180.6,LOT,0,Parking Lot
6816,55102,1,180.6,LOT,0,Parking Lot
6817,55132,0,225.8,LOT,0,Parking Lot
6818,55132,1,225.9,LOT,0,Parking Lot
6819,55137,0,721.5,LOT,0,Parking Lot
6820,55137,1,2164.7,LOT,0,Parking Lot
6821,55137,0,1443.1,LOT,0,Parking Lot
6822,55137,1,1443.1,LOT,0,Parking Lot
6823,55137,0,2164.6,LOT,0,Parking Lot
6824,55137,1,721.6,LOT,0,Parking Lot
6825,55160,0,168.9,LOT,0,Parking Lot
6826,55160,1,169.0,LOT,0,Parking Lot
6827,55162,0,473.6,LOT,0,Parking Lot
6828,55162,1,1420.7,LOT,0,Parking Lot
6829,55162,0,947.1,LOT,0,Parking Lot
6830,55162,1,947.2,LOT,0,Parking Lot
6831,55162,0,1420.7,LOT,0,Parking Lot
6832,55162,1,473.6,LOT,0,Parking Lot
6833,55168,0,421.4,LOT,0,Parking Lot
6834,55168,1,1264.3,LOT,0,Parking Lot
6835,55168,0,842.8,LOT,0,Parking Lot
6836,55168,1,842.9,LOT,0,Parking Lot
6837,55168,0,1264.3,LOT,0,Parking Lot
6838,55168,1,421.4,LOT,0,Parking Lot
6839,55221,0,372.2,LOT,0,Parking Lot
6840,55221,1,1116.6,LOT,0,Parking Lot
6841,55221,0,744.4,LOT,0,Parking Lot
6842,55221,1,744.4,LOT,0,Parking Lot
6843,55221,0,1116.6,LOT,0,Parking Lot
6844,55221,1,372.2,LOT,0,Parking Lot
6845,55230,0,336.3,LOT,0,Parking Lot
6846,55230,1,1009.1,LOT,0,Parking Lot
6847,55230,0,672.7,LOT,0,Parking Lot
6848,55230,1,672.7,LOT,0,Parking Lot
6849,55230,0,1009.0,LOT,0,Parking Lot
6850,55230,1,336.4,LOT,0,Parking Lot
6851,55248,0,445.5,LOT,0,Parking Lot
6852,55248,1,1336.7,LOT,0,Parking Lot
6853,55248,0,891.1,LOT,0,Parking Lot
6854,55248,1,891.1,LOT,0,Parking Lot
6855,55248,0,1336.6,LOT,0,Parking Lot
6856,55248,1,445.6,LOT,0,Parking Lot
6857,55258,0,749.9,LOT,0,Parking Lot
6858,55258,1,2249.8,LOT,0,Parking Lot
6859,55258,0,1499.8,LOT,0,Parking Lot
6860,55258,1,1499.9,LOT,0,Parking Lot
6861,55258,0,2249.8,LOT,0,Parking Lot
6862,55258,1,749.9,LOT,0,Parking Lot
6863,55275,0,719.4,LOT,0,Parking Lot
6864,55275,1,2158.1,LOT,0,Parking Lot
6865,55275,0,1438.7,LOT,0,Parking Lot
6866,55275,1,1438.8,LOT,0,Parking Lot
6867,55275,0,2158.1,LOT,0,Parking Lot
6868,55275,1,719.4,LOT,0,Parking Lot
6869,55276,0,302.8,LOT,0,Parking Lot
6870,55276,1,908.6,LOT,0,Parking Lot
6871,55276,0,605.7,LOT,0,Parking Lot
6872,55276,1,605.7,LOT,0,Parking Lot
6873,55276,0,908.5,LOT,0,Parking Lot
6874,55276,1,302.9,LOT,0,Parking Lot
6875,55380,0,322.8,LOT,0,Parking Lot
6876,55380,1,968.4,LOT,0,Parking Lot
6877,55380,0,645.6,LOT,0,Parking Lot
6878,55380,1,645.6,LOT,0,Parking Lot
6879,55380,0,968.4,LOT,0,Parking Lot
6880,55380,1,322.8,LOT,0,Parking Lot
6881,55387,0,240.4,LOT,0,Parking Lot
6882,55387,1,240.5,LOT,0,Parking Lot
6883,55404,0,182.8,LOT,0,Parking Lot
6884,55404,1,182.8,LOT,0,Parking Lot
6885,55414,0,466.2,LOT,0,Parking Lot
6886,55414,1,1398.5,LOT,0,Parking Lot
6887,55414,0,932.3,LOT,0,Parking Lot
6888,55414,1,932.4,LOT,0,Parking Lot
6889,55414,0,1398.5,LOT,0,Parking Lot
6890,55414,1,466.2,LOT,0,Parking Lot
6891,55424,0,362.6,LOT,0,Parking Lot
6892,55424,1,1088.0,LOT,0,Parking Lot
6893,55424,0,725.3,LOT,0,Parking Lot
6894,55424,1,725.3,LOT,0,Parking Lot
6895,55424,0,1087.9,LOT,0,Parking Lot
6896,55424,1,362.7,LOT,0,Parking Lot
6897,55442,0,329.2,LOT,0,Parking Lot
6898,55442,1,329.2,LOT,0,Parking Lot
6899,55444,0,354.4,LOT,0,Parking Lot
6900,55444,1,354.5,LOT,0,Parking Lot
6901,55455,0,291.0,LOT,0,Parking Lot
6902,55455,1,873.0,LOT,0,Parking Lot
6903,55455,0,582.0,LOT,0,Parking Lot
6904,55455,1,582.0,LOT,0,Parking Lot
6905,55455,0,873.0,LOT,0,Parking Lot
6906,55455,1,291.0,LOT,0,Parking Lot
6907,55462,0,340.3,LOT,0,Parking Lot
6908,55462,1,680.6,LOT,0,Parking Lot
6909,55462,0,680.6,LOT,0,Parking Lot
6910,55462,1,340.3,LOT,0,Parking Lot
6911,55467,0,414.6,LOT,0,Parking Lot
6912,55467,1,1244.0,LOT,0,Parking Lot
6913,55467,0,829.3,LOT,0,Parking Lot
6914,55467,1,829.3,LOT,0,Parking Lot
6915,55467,0,1243.9,LOT,0,Parking Lot
6916,55467,1,414.7,LOT,0,Parking Lot
6917,55480,0,295.3,LOT,0,Parking Lot
6918,55480,1,590.6,LOT,0,Parking Lot
6919,55480,0,590.6,LOT,0,Parking Lot
6920,55480,1,295.3,LOT,0,Parking Lot
6921,55499,0,803.8,LOT,0,Parking Lot
6922,55499,1,2411.3,LOT,0,Parking Lot
6923,55499,0,1607.5,LOT,0,Parking Lot
6924,55499,1,1607.6,LOT,0,Parking Lot
6925,55499,0,2411.3,LOT,0,Parking Lot
6926,55499,1,803.8,LOT,0,Parking Lot
6927,55502,0,953.4,LOT,0,Parking Lot
6928,55502,1,2860.2,LOT,0,Parking Lot
6929,55502,0,1906.8,LOT,0,Parking Lot
6930,55502,1,1906.8,LOT,0,Parking Lot
6931,55502,0,2860.2,LOT,0,Parking Lot
6932,55502,1,953.4,LOT,0,Parking Lot
6933,55505,0,292.0,LOT,0,Parking Lot
6934,55505,1,584.0,LOT,0,Parking Lot
6935,55505,0,584.0,LOT,0,Parking Lot
6936,55505,1,292.0,LOT,0,Parking Lot
6937,55518,0,264.3,LOT,0,Parking Lot
6938,55518,1,793.0,LOT,0,Parking Lot
6939,55518,0,528.6,LOT,0,Parking Lot
6940,55518,1,528.7,LOT,0,Parking Lot
6941,55518,0,793.0,LOT,0,Parking Lot
6942,55518,1,264.3,LOT,0,Parking Lot
6943,55533,0,456.6,LOT,0,Parking Lot
6944,55533,1,1370.0,LOT,0,Parking Lot
6945,55533,0,913.3,LOT,0,Parking Lot
6946,55533,1,913.3,LOT,0,Parking Lot
6947,55533,0,1369.9,LOT,0,Parking Lot
6948,55533,1,456.7,LOT,0,Parking Lot
6949,55540,0,436.0,LOT,0,Parking Lot
6950,55540,1,1307.9,LOT,0,Parking Lot
6951,55540,0,871.9,LOT,0,Parking Lot
6952,55540,1,872.0,LOT,0,Parking Lot
6953,55540,0,1307.9,LOT,0,Parking Lot
6954,55540,1,436.0,LOT,0,Parking Lot
6955,55567,0,246.3,LOT,0,Parking Lot
6956,55567,1,246.3,LOT,0,Parking Lot
6957,55585,0,374.8,LOT,0,Parking Lot
6958,55585,1,1124.6,LOT,0,Parking Lot
6959,55585,0,749.7,LOT,0,Parking Lot
6960,55585,1,749.7,LOT,0,Parking Lot
6961,55585,0,1124.5,LOT,0,Parking Lot
6962,55585,1,374.9,LOT,0,Parking Lot
6963,55620,0,186.4,LOT,0,Parking Lot
6964,55620,1,186.5,LOT,0,Parking Lot
6965,55622,0,345.3,LOT,0,Parking Lot
6966,55622,1,1035.8,LOT,0,Parking Lot
6967,55622,0,690.5,LOT,0,Parking Lot
6968,55622,1,690.6,LOT,0,Parking Lot
6969,55622,0,1035.8,LOT,0,Parking Lot
6970,55622,1,345.3,LOT,0,Parking Lot
6971,55649,0,166.2,LOT,0,Parking Lot
6972,55649,1,166.2,LOT,0,Parking Lot
6973,55651,0,186.4,LOT,0,Parking Lot
6974,55651,1,186.4,LOT,0,Parking Lot
6975,55652,0,1646.1,LOT,0,Parking Lot
6976,55652,1,4938.5,LOT,0,Parking Lot
6977,55652,0,3292.3,LOT,0,Parking Lot
6978,55652,1,3292.3,LOT,0,Parking Lot
6979,55652,0,4938.4,LOT,0,Parking Lot
6980,55652,1,1646.2,LOT,0,Parking Lot
6981,55666,0,291.7,LOT,0,Parking Lot
6982,55666,1,291.7,LOT,0,Parking Lot
6983,55691,0,672.8,LOT,0,Parking Lot
6984,55691,1,2018.6,LOT,0,Parking Lot
6985,55691,0,1345.7,LOT,0,Parking Lot
6986,55691,1,1345.7,LOT,0,Parking Lot
6987,55691,0,2018.5,LOT,0,Parking Lot
6988,55691,1,672.9,LOT,0,Parking Lot
6989,55725,0,433.7,LOT,0,Parking Lot
6990,55725,1,1301.2,LOT,0,Parking Lot
6991,55725,0,867.4,LOT,0,Parking Lot
6992,55725,1,867.5,LOT,0,Parking Lot
6993,55725,0,1301.2,LOT,0,Parking Lot
6994,55725,1,433.7,LOT,0,Parking Lot
6995,55728,0,801.7,LOT,0,Parking Lot
6996,55728,1,2405.1,LOT,0,Parking Lot
6997,55728,0,1603.4,LOT,0,Parking Lot
6998,55728,1,1603.4,LOT,0,Parking Lot
6999,55728,0,2405.1,LOT,0,Parking Lot
7000,55728,1,801.7,LOT,0,Parking Lot
7001,55730,0,560.1,LOT,0,Parking Lot
7002,55730,1,1680.4,LOT,0,Parking Lot
7003,55730,0,1120.2,LOT,0,Parking Lot
7004,55730,1,1120.3,LOT,0,Parking Lot
7005,55730,0,1680.4,LOT,0,Parking Lot
7006,55730,1,560.1,LOT,0,Parking Lot
7007,55731,0,1105.6,LOT,0,Parking Lot
7008,55731,1,3316.9,LOT,0,Parking Lot
7009,55731,0,2211.2,LOT,0,Parking Lot
7010,55731,1,2211.3,LOT,0,Parking Lot
7011,55731,0,3316.9,LOT,0,Parking Lot
7012,55731,1,1105.6,LOT,0,Parking Lot
7013,55732,0,221.4,LOT,0,Parking Lot
7014,55732,1,221.5,LOT,0,Parking Lot
7015,55733,0,246.3,LOT,0,Parking Lot
7016,55733,1,246.4,LOT,0,Parking Lot
7017,55734,0,286.2,LOT,0,Parking Lot
7018,55734,1,286.2,LOT,0,Parking Lot
7019,55735,0,228.8,LOT,0,Parking Lot
7020,55735,1,228.8,LOT,0,Parking Lot
7021,55737,0,683.6,LOT,0,Parking Lot
7022,55737,1,2050.7,LOT,0,Parking Lot
7023,55737,0,1367.1,LOT,0,Parking Lot
7024,55737,1,1367.2,LOT,0,Parking Lot
7025,55737,0,2050.7,LOT,0,Parking Lot
7026,55737,1,683.6,LOT,0,Parking Lot
7027,55739,0,366.8,LOT,0,Parking Lot
7028,55739,1,366.9,LOT,0,Parking Lot
7029,55740,0,271.0,LOT,0,Parking Lot
7030,55740,1,542.1,LOT,0,Parking Lot
7031,55740,0,542.1,LOT,0,Parking Lot
7032,55740,1,271.0,LOT,0,Parking Lot
7033,55741,0,354.9,LOT,0,Parking Lot
7034,55741,1,1064.6,LOT,0,Parking Lot
7035,55741,0,709.7,LOT,0,Parking Lot
7036,55741,1,709.8,LOT,0,Parking Lot
7037,55741,0,1064.6,LOT,0,Parking Lot
7038,55741,1,354.9,LOT,0,Parking Lot
7039,55745,0,380.0,LOT,0,Parking Lot
7040,55745,1,1140.0,LOT,0,Parking Lot
7041,55745,0,760.0,LOT,0,Parking Lot
7042,55745,1,760.0,LOT,0,Parking Lot
7043,55745,0,1140.0,LOT,0,Parking Lot
7044,55745,1,380.0,LOT,0,Parking Lot
7045,55771,0,174.9,LOT,0,Parking Lot
7046,55771,1,174.9,LOT,0,Parking Lot
7047,55778,0,366.4,LOT,0,Parking Lot
7048,55778,1,366.5,LOT,0,Parking Lot
7049,55795,0,274.2,LOT,0,Parking Lot
7050,55795,1,274.2,LOT,0,Parking Lot
7051,55805,0,319.7,LOT,0,Parking Lot
7052,55805,1,959.1,LOT,0,Parking Lot
7053,55805,0,639.4,LOT,0,Parking Lot
7054,55805,1,639.4,LOT,0,Parking Lot
7055,55805,0,959.1,LOT,0,Parking Lot
7056,55805,1,319.7,LOT,0,Parking Lot
7057,55820,0,358.1,LOT,0,Parking Lot
7058,55820,1,1074.2,LOT,0,Parking Lot
7059,55820,0,716.1,LOT,0,Parking Lot
7060,55820,1,716.2,LOT,0,Parking Lot
7061,55820,0,1074.2,LOT,0,Parking Lot
7062,55820,1,358.1,LOT,0,Parking Lot
7063,55837,0,337.8,LOT,0,Parking Lot
7064,55837,1,337.9,LOT,0,Parking Lot
7065,55850,0,359.6,LOT,0,Parking Lot
7066,55850,1,359.6,LOT,0,Parking Lot
7067,55857,0,316.4,LOT,0,Parking Lot
7068,55857,1,632.9,LOT,0,Parking Lot
7069,55857,0,632.9,LOT,0,Parking Lot
7070,55857,1,316.4,LOT,0,Parking Lot
7071,55864,0,349.1,LOT,0,Parking Lot
7072,55864,1,349.1,LOT,0,Parking Lot
7073,55876,0,333.4,LOT,0,Parking Lot
7074,55876,1,666.7,LOT,0,Parking Lot
7075,55876,0,666.7,LOT,0,Parking Lot
7076,55876,1,333.4,LOT,0,Parking Lot
7077,55878,0,285.2,LOT,0,Parking Lot
7078,55878,1,855.6,LOT,0,Parking Lot
7079,55878,0,570.4,LOT,0,Parking Lot
7080,55878,1,570.4,LOT,0,Parking Lot
7081,55878,0,855.6,LOT,0,Parking Lot
7082,55878,1,285.2,LOT,0,Parking Lot
7083,55880,0,279.5,LOT,0,Parking Lot
7084,55880,1,559.0,LOT,0,Parking Lot
7085,55880,0,559.0,LOT,0,Parking Lot
7086,55880,1,279.5,LOT,0,Parking Lot
7087,55881,0,339.8,LOT,0,Parking Lot
7088,55881,1,1019.4,LOT,0,Parking Lot
7089,55881,0,679.6,LOT,0,Parking Lot
7090,55881,1,679.6,LOT,0,Parking Lot
7091,55881,0,1019.4,LOT,0,Parking Lot
7092,55881,1,339.8,LOT,0,Parking Lot
7093,55882,0,309.7,LOT,0,Parking Lot
7094,55882,1,929.3,LOT,0,Parking Lot
7095,55882,0,619.5,LOT,0,Parking Lot
7096,55882,1,619.5,LOT,0,Parking Lot
7097,55882,0,929.2,LOT,0,Parking Lot
7098,55882,1,309.8,LOT,0,Parking Lot
7099,55883,0,384.6,LOT,0,Parking Lot
7100,55883,1,1153.8,LOT,0,Parking Lot
7101,55883,0,769.2,LOT,0,Parking Lot
7102,55883,1,769.2,LOT,0,Parking Lot
7103,55883,0,1153.8,LOT,0,Parking Lot
7104,55883,1,384.6,LOT,0,Parking Lot
7105,55886,0,342.0,LOT,0,Parking Lot
7106,55886,1,1026.0,LOT,0,Parking Lot
7107,55886,0,684.0,LOT,0,Parking Lot
7108,55886,1,684.0,LOT,0,Parking Lot
7109,55886,0,1026.0,LOT,0,Parking Lot
7110,55886,1,342.0,LOT,0,Parking Lot
7111,55887,0,220.5,LOT,0,Parking Lot
7112,55887,1,220.5,LOT,0,Parking Lot
7113,55889,0,367.7,LOT,0,Parking Lot
7114,55889,1,367.8,LOT,0,Parking Lot
7115,55892,0,384.5,LOT,0,Parking Lot
7116,55892,1,1153.5,LOT,0,Parking Lot
7117,55892,0,769.0,LOT,0,Parking Lot
7118,55892,1,769.0,LOT,0,Parking Lot
7119,55892,0,1153.5,LOT,0,Parking Lot
7120,55892,1,384.5,LOT,0,Parking Lot
7121,55908,0,158.9,LOT,0,Parking Lot
7122,55908,1,158.9,LOT,0,Parking Lot
7123,55919,0,340.7,LOT,0,Parking Lot
7124,55919,1,340.8,LOT,0,Parking Lot
7125,55933,0,175.9,LOT,0,Parking Lot
7126,55933,1,176.0,LOT,0,Parking Lot
7127,55950,0,192.6,LOT,0,Parking Lot
7128,55950,1,192.7,LOT,0,Parking Lot
7129,55951,0,258.7,LOT,0,Parking Lot
7130,55951,1,258.8,LOT,0,Parking Lot
7131,55958,0,615.2,LOT,0,Parking Lot
7132,55958,1,1845.7,LOT,0,Parking Lot
7133,55958,0,1230.4,LOT,0,Parking Lot
7134,55958,1,1230.5,LOT,0,Parking Lot
7135,55958,0,1845.7,LOT,0,Parking Lot
7136,55958,1,615.2,LOT,0,Parking Lot
7137,56020,0,1413.4,LOT,0,Parking Lot
7138,56020,1,4240.2,LOT,0,Parking Lot
7139,56020,0,2826.8,LOT,0,Parking Lot
7140,56020,1,2826.8,LOT,0,Parking Lot
7141,56020,0,4240.2,LOT,0,Parking Lot
7142,56020,1,1413.4,LOT,0,Parking Lot
7143,56045,0,576.3,LOT,0,Parking Lot
7144,56045,1,1729.0,LOT,0,Parking Lot
7145,56045,0,1152.6,LOT,0,Parking Lot
7146,56045,1,1152.7,LOT,0,Parking Lot
7147,56045,0,1729.0,LOT,0,Parking Lot
7148,56045,1,576.3,LOT,0,Parking Lot
7149,56061,0,295.1,LOT,0,Parking Lot
7150,56061,1,295.1,LOT,0,Parking Lot
7151,56091,0,280.5,LOT,0,Parking Lot
7152,56091,1,280.5,LOT,0,Parking Lot
7153,56101,0,386.4,LOT,0,Parking Lot
7154,56101,1,1159.1,LOT,0,Parking Lot
7155,56101,0,772.7,LOT,0,Parking Lot
7156,56101,1,772.8,LOT,0,Parking Lot
7157,56101,0,1159.1,LOT,0,Parking Lot
7158,56101,1,386.4,LOT,0,Parking Lot
7159,56103,0,355.4,LOT,0,Parking Lot
7160,56103,1,355.4,LOT,0,Parking Lot
7161,56104,0,296.3,LOT,0,Parking Lot
7162,56104,1,888.9,LOT,0,Parking Lot
7163,56104,0,592.6,LOT,0,Parking Lot
7164,56104,1,592.6,LOT,0,Parking Lot
7165,56104,0,888.9,LOT,0,Parking Lot
7166,56104,1,296.3,LOT,0,Parking Lot
7167,56113,0,260.5,LOT,0,Parking Lot
7168,56113,1,521.0,LOT,0,Parking Lot
7169,56113,0,521.0,LOT,0,Parking Lot
7170,56113,1,260.5,LOT,0,Parking Lot
7171,56119,0,174.0,LOT,0,Parking Lot
7172,56119,1,174.0,LOT,0,Parking Lot
7173,56125,0,339.7,LOT,0,Parking Lot
7174,56125,1,339.8,LOT,0,Parking Lot
7175,56133,0,261.2,LOT,0,Parking Lot
7176,56133,1,261.3,LOT,0,Parking Lot
7177,56147,0,495.7,LOT,0,Parking Lot
7178,56147,1,1487.0,LOT,0,Parking Lot
7179,56147,0,991.3,LOT,0,Parking Lot
7180,56147,1,991.4,LOT,0,Parking Lot
7181,56147,0,1487.0,LOT,0,Parking Lot
7182,56147,1,495.7,LOT,0,Parking Lot
7183,56148,0,158.6,LOT,0,Parking Lot
7184,56148,1,158.7,LOT,0,Parking Lot
7185,56150,0,425.6,LOT,0,Parking Lot
7186,56150,1,1276.7,LOT,0,Parking Lot
7187,56150,0,851.1,LOT,0,Parking Lot
7188,56150,1,851.2,LOT,0,Parking Lot
7189,56150,0,1276.7,LOT,0,Parking Lot
7190,56150,1,425.6,LOT,0,Parking Lot
7191,56151,0,253.9,LOT,0,Parking Lot
7192,56151,1,507.9,LOT,0,Parking Lot
7193,56151,0,507.9,LOT,0,Parking Lot
7194,56151,1,253.9,LOT,0,Parking Lot
7195,56156,0,296.2,LOT,0,Parking Lot
7196,56156,1,296.2,LOT,0,Parking Lot
7197,56157,0,334.0,LOT,0,Parking Lot
7198,56157,1,668.1,LOT,0,Parking Lot
7199,56157,0,668.1,LOT,0,Parking Lot
7200,56157,1,334.0,LOT,0,Parking Lot
7201,56158,0,348.1,LOT,0,Parking Lot
7202,56158,1,348.1,LOT,0,Parking Lot
7203,56159,0,218.5,LOT,0,Parking Lot
7204,56159,1,218.6,LOT,0,Parking Lot
7205,56168,0,194.3,LOT,0,Parking Lot
7206,56168,1,194.3,LOT,0,Parking Lot
7207,56171,0,247.1,LOT,0,Parking Lot
7208,56171,1,247.1,LOT,0,Parking Lot
7209,56180,0,493.2,LOT,0,Parking Lot
7210,56180,1,1479.6,LOT,0,Parking Lot
7211,56180,0,986.4,LOT,0,Parking Lot
7212,56180,1,986.4,LOT,0,Parking Lot
7213,56180,0,1479.6,LOT,0,Parking Lot
7214,56180,1,493.2,LOT,0,Parking Lot
7215,56187,0,203.7,LOT,0,Parking Lot
7216,56187,1,203.8,LOT,0,Parking Lot
7217,56189,0,274.0,LOT,0,Parking Lot
7218,56189,1,274.0,LOT,0,Parking Lot
7219,56191,0,170.9,LOT,0,Parking Lot
7220,56191,1,171.0,LOT,0,Parking Lot
7221,56201,0,335.8,LOT,0,Parking Lot
7222,56201,1,335.8,LOT,0,Parking Lot
7223,56204,0,242.4,LOT,0,Parking Lot
7224,56204,1,242.4,LOT,0,Parking Lot
7225,56216,0,259.7,LOT,0,Parking Lot
7226,56216,1,519.4,LOT,0,Parking Lot
7227,56216,0,519.4,LOT,0,Parking Lot
7228,56216,1,259.7,LOT,0,Parking Lot
7229,56258,0,311.8,LOT,0,Parking Lot
7230,56258,1,623.5,LOT,0,Parking Lot
7231,56258,0,623.5,LOT,0,Parking Lot
7232,56258,1,311.8,LOT,0,Parking Lot
7233,56271,0,243.3,LOT,0,Parking Lot
7234,56271,1,243.3,LOT,0,Parking Lot
7235,56273,0,291.8,LOT,0,Parking Lot
7236,56273,1,583.7,LOT,0,Parking Lot
7237,56273,0,583.7,LOT,0,Parking Lot
7238,56273,1,291.8,LOT,0,Parking Lot
7239,56274,0,826.8,LOT,0,Parking Lot
7240,56274,1,2480.6,LOT,0,Parking Lot
7241,56274,0,1653.7,LOT,0,Parking Lot
7242,56274,1,1653.7,LOT,0,Parking Lot
7243,56274,0,2480.5,LOT,0,Parking Lot
7244,56274,1,826.9,LOT,0,Parking Lot
7245,56277,0,320.0,LOT,0,Parking Lot
7246,56277,1,320.1,LOT,0,Parking Lot
7247,56284,0,351.2,LOT,0,Parking Lot
7248,56284,1,351.2,LOT,0,Parking Lot
7249,56294,0,692.9,LOT,0,Parking Lot
7250,56294,1,2078.9,LOT,0,Parking Lot
7251,56294,0,1385.9,LOT,0,Parking Lot
7252,56294,1,1385.9,LOT,0,Parking Lot
7253,56294,0,2078.8,LOT,0,Parking Lot
7254,56294,1,693.0,LOT,0,Parking Lot
7255,56299,0,256.0,LOT,0,Parking Lot
7256,56299,1,512.1,LOT,0,Parking Lot
7257,56299,0,512.1,LOT,0,Parking Lot
7258,56299,1,256.0,LOT,0,Parking Lot
7259,56303,0,311.2,LOT,0,Parking Lot
7260,56303,1,933.8,LOT,0,Parking Lot
7261,56303,0,622.5,LOT,0,Parking Lot
7262,56303,1,622.5,LOT,0,Parking Lot
7263,56303,0,933.7,LOT,0,Parking Lot
7264,56303,1,311.3,LOT,0,Parking Lot
7265,56308,0,164.7,LOT,0,Parking Lot
7266,56308,1,164.8,LOT,0,Parking Lot
7267,56323,0,534.1,LOT,0,Parking Lot
7268,56323,1,1602.5,LOT,0,Parking Lot
7269,56323,0,1068.3,LOT,0,Parking Lot
7270,56323,1,1068.3,LOT,0,Parking Lot
7271,56323,0,1602.4,LOT,0,Parking Lot
7272,56323,1,534.2,LOT,0,Parking Lot
7273,56324,0,305.3,LOT,0,Parking Lot
7274,56324,1,305.4,LOT,0,Parking Lot
7275,56333,0,227.7,LOT,0,Parking Lot
7276,56333,1,227.8,LOT,0,Parking Lot
7277,56334,0,389.5,LOT,0,Parking Lot
7278,56334,1,1168.5,LOT,0,Parking Lot
7279,56334,0,779.0,LOT,0,Parking Lot
7280,56334,1,779.0,LOT,0,Parking Lot
