SIGNAL,TIMING,TYPE,CYCLE,OFFSET,PHASES,NOTES
PHASE,BARRIER,RING,POSITION,MIN_GREEN,MAX_GREEN,EXTENSION,YELLOW,ALL_RED
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4335,1,TIMED,60,15,3,NODE 4335
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4336,1,TIMED,60,50,2,NODE 4336
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4338,1,TIMED,60,4,3,NODE 4338
1,1,1,1,5,5,0,3,1
2,1,1,2,31,31,0,0,0
3,1,1,3,16,16,0,3,1
4340,1,TIMED,60,54,3,NODE 4340
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4342,1,TIMED,60,28,2,NODE 4342
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
4346,1,TIMED,60,1,3,NODE 4346
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4349,1,TIMED,60,28,3,NODE 4349
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4350,1,TIMED,60,18,3,NODE 4350
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4353,1,TIMED,60,33,3,NODE 4353
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4359,1,TIMED,60,38,4,NODE 4359
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
4363,1,TIMED,60,49,3,NODE 4363
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
4364,1,TIMED,60,49,3,NODE 4364
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4365,1,TIMED,60,42,3,NODE 4365
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,31,31,0,3,1
4368,1,TIMED,60,31,4,NODE 4368
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4378,1,TIMED,60,41,2,NODE 4378
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4379,1,TIMED,60,7,2,NODE 4379
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4380,1,TIMED,60,34,2,NODE 4380
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4382,1,TIMED,60,0,2,NODE 4382
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4388,1,TIMED,60,8,3,NODE 4388
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,31,31,0,3,1
4393,1,TIMED,60,33,3,NODE 4393
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4398,1,TIMED,60,51,3,NODE 4398
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4399,1,TIMED,60,25,2,NODE 4399
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4402,1,TIMED,60,46,2,NODE 4402
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4403,1,TIMED,60,51,2,NODE 4403
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4404,1,TIMED,60,4,3,NODE 4404
1,1,1,1,11,11,0,3,1
2,1,1,2,5,5,0,3,1
3,1,1,3,32,32,0,3,1
4405,1,TIMED,60,30,2,NODE 4405
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4412,1,TIMED,60,22,3,NODE 4412
1,1,1,1,9,9,0,0,0
2,1,1,2,17,17,0,3,1
3,1,1,3,26,26,0,3,1
4416,1,TIMED,60,7,2,NODE 4416
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4417,1,TIMED,60,2,3,NODE 4417
1,1,1,1,24,24,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,5,5,0,3,1
4419,1,TIMED,60,14,3,NODE 4419
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4428,1,TIMED,60,23,2,NODE 4428
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4429,1,TIMED,60,33,2,NODE 4429
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4431,1,TIMED,60,27,2,NODE 4431
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4432,1,TIMED,60,17,2,NODE 4432
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4433,1,TIMED,60,3,3,NODE 4433
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,31,31,0,3,1
4445,1,TIMED,60,41,3,NODE 4445
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4446,1,TIMED,60,35,3,NODE 4446
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4447,1,TIMED,60,4,2,NODE 4447
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4461,1,TIMED,60,33,2,NODE 4461
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4462,1,TIMED,60,41,2,NODE 4462
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4466,1,TIMED,60,36,3,NODE 4466
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4467,1,TIMED,60,45,3,NODE 4467
1,1,1,1,13,13,0,3,1
2,1,1,2,5,5,0,3,1
3,1,1,3,30,30,0,3,1
4471,1,TIMED,60,56,3,NODE 4471
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4477,1,TIMED,60,23,3,NODE 4477
1,1,1,1,12,12,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,17,17,0,3,1
4484,1,TIMED,60,28,2,NODE 4484
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4487,1,TIMED,60,0,3,NODE 4487
1,1,1,1,12,12,0,3,1
2,1,1,2,30,30,0,3,1
3,1,1,3,6,6,0,3,1
4488,1,TIMED,60,59,3,NODE 4488
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4490,1,TIMED,60,8,3,NODE 4490
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4494,1,TIMED,60,12,3,NODE 4494
1,1,1,1,12,12,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,17,17,0,3,1
4498,1,TIMED,60,42,2,NODE 4498
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
4502,1,TIMED,60,21,3,NODE 4502
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,21,21,0,3,1
4512,1,TIMED,60,34,4,NODE 4512
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4519,1,TIMED,60,47,3,NODE 4519
1,1,1,1,13,13,0,0,0
2,1,1,2,26,26,0,3,1
3,1,1,3,13,13,0,3,1
4522,1,TIMED,60,6,3,NODE 4522
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4527,1,TIMED,60,51,2,NODE 4527
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
4562,1,TIMED,60,11,2,NODE 4562
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4565,1,TIMED,60,21,2,NODE 4565
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4567,1,TIMED,60,48,3,NODE 4567
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4602,1,TIMED,60,33,3,NODE 4602
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
4603,1,TIMED,60,1,2,NODE 4603
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
4616,1,TIMED,60,6,2,NODE 4616
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4617,1,TIMED,60,56,3,NODE 4617
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4645,1,TIMED,60,37,3,NODE 4645
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4646,1,TIMED,60,29,2,NODE 4646
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4675,1,TIMED,60,49,3,NODE 4675
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4680,1,TIMED,60,36,3,NODE 4680
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
4682,1,TIMED,60,12,3,NODE 4682
1,1,1,1,14,14,0,3,1
2,1,1,2,19,19,0,0,0
3,1,1,3,19,19,0,3,1
4685,1,TIMED,60,59,4,NODE 4685
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4689,1,TIMED,60,20,3,NODE 4689
1,1,1,1,13,13,0,3,1
2,1,1,2,26,26,0,0,0
3,1,1,3,13,13,0,3,1
4691,1,TIMED,60,42,2,NODE 4691
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
4692,1,TIMED,60,49,2,NODE 4692
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
4693,1,TIMED,60,16,3,NODE 4693
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,21,21,0,3,1
4694,1,TIMED,60,34,3,NODE 4694
1,1,1,1,17,17,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,17,17,0,3,1
4697,1,TIMED,60,54,4,NODE 4697
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
4703,1,TIMED,60,43,5,NODE 4703
1,1,1,1,11,11,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
5,1,1,5,5,5,0,3,1
4704,1,TIMED,60,7,3,NODE 4704
1,1,1,1,12,12,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,17,17,0,3,1
4706,1,TIMED,60,11,2,NODE 4706
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
4711,1,TIMED,60,18,3,NODE 4711
1,1,1,1,16,16,0,0,0
2,1,1,2,24,24,0,3,1
3,1,1,3,12,12,0,3,1
4712,1,TIMED,60,42,3,NODE 4712
1,1,1,1,12,12,0,3,1
2,1,1,2,16,16,0,0,0
3,1,1,3,24,24,0,3,1
4714,1,TIMED,60,51,2,NODE 4714
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4716,1,TIMED,60,42,2,NODE 4716
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4717,1,TIMED,60,54,2,NODE 4717
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
4718,1,TIMED,60,17,3,NODE 4718
1,1,1,1,21,21,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,18,18,0,3,1
4720,1,TIMED,60,18,4,NODE 4720
1,1,1,1,9,9,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,9,9,0,0,0
4,1,1,4,26,26,0,3,1
4721,1,TIMED,60,38,3,NODE 4721
1,1,1,1,24,24,0,3,1
2,1,1,2,7,7,0,0,0
3,1,1,3,21,21,0,3,1
4723,1,TIMED,60,21,3,NODE 4723
1,1,1,1,21,21,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,18,18,0,3,1
4724,1,TIMED,60,13,3,NODE 4724
1,1,1,1,21,21,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,18,18,0,3,1
4726,1,TIMED,60,38,3,NODE 4726
1,1,1,1,21,21,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,18,18,0,3,1
4727,1,TIMED,60,43,3,NODE 4727
1,1,1,1,21,21,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,18,18,0,3,1
4728,1,TIMED,60,25,3,NODE 4728
1,1,1,1,21,21,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,18,18,0,3,1
4729,1,TIMED,60,39,3,NODE 4729
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,21,21,0,3,1
4730,1,TIMED,60,9,2,NODE 4730
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
4733,1,TIMED,60,47,2,NODE 4733
1,1,1,1,10,10,0,3,1
2,1,1,2,42,42,0,3,1
4734,1,TIMED,60,36,3,NODE 4734
1,1,1,1,14,14,0,3,1
2,1,1,2,19,19,0,0,0
3,1,1,3,19,19,0,3,1
4735,1,TIMED,60,0,2,NODE 4735
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
4736,1,TIMED,60,20,2,NODE 4736
1,1,1,1,10,10,0,3,1
2,1,1,2,42,42,0,3,1
4737,1,TIMED,60,25,2,NODE 4737
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
4738,1,TIMED,60,19,2,NODE 4738
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4741,1,TIMED,60,36,3,NODE 4741
1,1,1,1,5,5,0,3,1
2,1,1,2,23,23,0,0,0
3,1,1,3,24,24,0,3,1
4742,1,TIMED,60,17,2,NODE 4742
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
4744,1,TIMED,60,25,2,NODE 4744
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
4745,1,TIMED,60,2,3,NODE 4745
1,1,1,1,30,30,0,3,1
2,1,1,2,5,5,0,3,1
3,1,1,3,13,13,0,3,1
4747,1,TIMED,60,16,2,NODE 4747
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
4748,1,TIMED,60,56,3,NODE 4748
1,1,1,1,5,5,0,3,1
2,1,1,2,18,18,0,3,1
3,1,1,3,25,25,0,3,1
4749,1,TIMED,60,22,2,NODE 4749
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4750,1,TIMED,60,3,2,NODE 4750
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4751,1,TIMED,60,16,2,NODE 4751
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
4752,1,TIMED,60,31,2,NODE 4752
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4753,1,TIMED,60,53,2,NODE 4753
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
4754,1,TIMED,60,2,3,NODE 4754
1,1,1,1,12,12,0,0,0
2,1,1,2,12,12,0,3,1
3,1,1,3,28,28,0,3,1
4755,1,TIMED,60,9,2,NODE 4755
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
4757,1,TIMED,60,40,2,NODE 4757
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
4759,1,TIMED,60,15,2,NODE 4759
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
4760,1,TIMED,60,23,3,NODE 4760
1,1,1,1,22,22,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,15,15,0,3,1
4762,1,TIMED,60,19,2,NODE 4762
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
4764,1,TIMED,60,53,2,NODE 4764
1,1,1,1,7,7,0,3,1
2,1,1,2,45,45,0,3,1
4768,1,TIMED,60,45,2,NODE 4768
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
4769,1,TIMED,60,17,2,NODE 4769
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
4771,1,TIMED,60,10,3,NODE 4771
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
4772,1,TIMED,60,19,2,NODE 4772
1,1,1,1,13,13,0,3,1
2,1,1,2,39,39,0,3,1
4785,1,TIMED,60,42,3,NODE 4785
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
4786,1,TIMED,60,53,2,NODE 4786
1,1,1,1,31,31,0,3,1
2,1,1,2,21,21,0,3,1
4787,1,TIMED,60,44,2,NODE 4787
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
4789,1,TIMED,60,43,3,NODE 4789
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
4792,1,TIMED,60,7,2,NODE 4792
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
4795,1,TIMED,60,41,3,NODE 4795
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4796,1,TIMED,60,32,4,NODE 4796
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4798,1,TIMED,60,0,2,NODE 4798
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
4800,1,TIMED,60,9,2,NODE 4800
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
4803,1,TIMED,60,17,2,NODE 4803
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
4805,1,TIMED,60,52,4,NODE 4805
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4815,1,TIMED,60,58,4,NODE 4815
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4816,1,TIMED,60,35,3,NODE 4816
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4818,1,TIMED,60,1,2,NODE 4818
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4822,1,TIMED,60,35,2,NODE 4822
1,1,1,1,14,14,0,0,0
2,1,1,2,42,42,0,3,1
4826,1,TIMED,60,42,3,NODE 4826
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
4831,1,TIMED,60,59,4,NODE 4831
1,1,1,1,17,17,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,8,8,0,0,0
4,1,1,4,9,9,0,3,1
4841,1,TIMED,60,1,3,NODE 4841
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4844,1,TIMED,60,55,3,NODE 4844
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4845,1,TIMED,60,13,3,NODE 4845
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4848,1,TIMED,60,13,4,NODE 4848
1,1,1,1,17,17,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,8,8,0,0,0
4,1,1,4,9,9,0,3,1
4850,1,TIMED,60,36,2,NODE 4850
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
4851,1,TIMED,60,57,3,NODE 4851
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4852,1,TIMED,60,52,2,NODE 4852
1,1,1,1,42,42,0,3,1
2,1,1,2,10,10,0,3,1
4857,1,TIMED,60,27,2,NODE 4857
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
4862,1,TIMED,60,27,3,NODE 4862
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4864,1,TIMED,60,24,4,NODE 4864
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
4867,1,TIMED,60,35,3,NODE 4867
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4868,1,TIMED,60,3,3,NODE 4868
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4873,1,TIMED,60,15,2,NODE 4873
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
4875,1,TIMED,60,40,2,NODE 4875
1,1,1,1,42,42,0,3,1
2,1,1,2,10,10,0,3,1
4877,1,TIMED,60,32,4,NODE 4877
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
4881,1,TIMED,60,59,2,NODE 4881
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
4883,1,TIMED,60,21,2,NODE 4883
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
4884,1,TIMED,60,20,3,NODE 4884
1,1,1,1,22,22,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,15,15,0,3,1
4885,1,TIMED,60,19,2,NODE 4885
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
4887,1,TIMED,60,25,2,NODE 4887
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4888,1,TIMED,60,33,2,NODE 4888
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
4889,1,TIMED,60,31,2,NODE 4889
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4891,1,TIMED,60,38,2,NODE 4891
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4892,1,TIMED,60,4,2,NODE 4892
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4893,1,TIMED,60,20,2,NODE 4893
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
4895,1,TIMED,60,25,3,NODE 4895
1,1,1,1,24,24,0,3,1
2,1,1,2,9,9,0,0,0
3,1,1,3,19,19,0,3,1
4896,1,TIMED,60,14,3,NODE 4896
1,1,1,1,27,27,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,12,12,0,3,1
4897,1,TIMED,60,15,3,NODE 4897
1,1,1,1,28,28,0,3,1
2,1,1,2,8,8,0,0,0
3,1,1,3,16,16,0,3,1
4898,1,TIMED,60,21,2,NODE 4898
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4900,1,TIMED,60,59,4,NODE 4900
1,1,1,1,12,12,0,0,0
2,1,1,2,17,17,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,12,12,0,3,1
4901,1,TIMED,60,53,3,NODE 4901
1,1,1,1,31,31,0,3,1
2,1,1,2,7,7,0,0,0
3,1,1,3,14,14,0,3,1
4902,1,TIMED,60,39,2,NODE 4902
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4904,1,TIMED,60,7,2,NODE 4904
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
4906,1,TIMED,60,53,2,NODE 4906
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
4909,1,TIMED,60,7,2,NODE 4909
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4910,1,TIMED,60,55,2,NODE 4910
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4922,1,TIMED,60,53,4,NODE 4922
1,1,1,1,9,9,0,0,0
2,1,1,2,26,26,0,3,1
3,1,1,3,8,8,0,0,0
4,1,1,4,9,9,0,3,1
4925,1,TIMED,60,44,4,NODE 4925
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4927,1,TIMED,60,4,3,NODE 4927
1,1,1,1,13,13,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,26,26,0,3,1
4931,1,TIMED,60,2,3,NODE 4931
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4935,1,TIMED,60,41,3,NODE 4935
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4937,1,TIMED,60,22,3,NODE 4937
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4939,1,TIMED,60,33,3,NODE 4939
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4940,1,TIMED,60,36,3,NODE 4940
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4946,1,TIMED,60,13,2,NODE 4946
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
4947,1,TIMED,60,19,2,NODE 4947
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4948,1,TIMED,60,34,2,NODE 4948
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4949,1,TIMED,60,45,3,NODE 4949
1,1,1,1,17,17,0,0,0
2,1,1,2,9,9,0,3,1
3,1,1,3,26,26,0,3,1
4950,1,TIMED,60,27,3,NODE 4950
1,1,1,1,13,13,0,3,1
2,1,1,2,6,6,0,3,1
3,1,1,3,29,29,0,3,1
4951,1,TIMED,60,1,3,NODE 4951
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
4954,1,TIMED,60,42,3,NODE 4954
1,1,1,1,14,14,0,3,1
2,1,1,2,19,19,0,0,0
3,1,1,3,19,19,0,3,1
4955,1,TIMED,60,47,3,NODE 4955
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
4957,1,TIMED,60,53,3,NODE 4957
1,1,1,1,14,14,0,3,1
2,1,1,2,19,19,0,0,0
3,1,1,3,19,19,0,3,1
4961,1,TIMED,60,35,3,NODE 4961
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
4962,1,TIMED,60,15,2,NODE 4962
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
4964,1,TIMED,60,1,2,NODE 4964
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
4968,1,TIMED,60,55,4,NODE 4968
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
4972,1,TIMED,60,13,3,NODE 4972
1,1,1,1,22,22,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,15,15,0,3,1
4986,1,TIMED,60,22,3,NODE 4986
1,1,1,1,28,28,0,3,1
2,1,1,2,8,8,0,0,0
