trip_ID,O,D,trip_start,distance,travel_time,mode,passengers
14513,122,251,886,31045,500.0,1,1
14514,122,251,602,31045,500.0,1,1
14515,122,251,875,31045,500.0,1,1
14516,122,251,844,31045,500.0,1,1
14517,122,251,636,31045,500.0,1,1
14518,122,251,736,31045,500.0,1,1
14519,122,251,871,31045,500.0,1,1
14520,122,251,649,31045,500.0,1,1
14521,122,251,775,31045,500.0,1,1
14522,122,251,759,31045,500.0,1,1
14523,122,251,720,31045,500.0,1,1
14524,122,251,690,31045,500.0,1,1
14525,122,251,892,31045,500.0,1,1
14526,122,251,818,31045,500.0,1,1
14527,122,251,626,31045,500.0,1,1
14528,122,251,604,31045,500.0,1,1
14529,122,251,852,31045,500.0,1,1
14530,122,251,739,31045,500.0,1,1
14531,122,251,885,31045,500.0,1,1
14532,122,251,933,31045,567.0,1,1
14533,122,251,971,31045,567.0,1,1
14534,122,251,1089,31045,567.0,1,1
14535,122,251,1082,31045,567.0,1,1
14536,122,251,1134,31045,567.0,1,1
14537,122,251,945,31045,567.0,1,1
14538,122,251,926,31045,567.0,1,1
14539,122,251,1170,31045,567.0,1,1
14540,122,251,1139,31045,567.0,2,1
14541,122,251,1099,31045,567.0,1,1
14542,122,251,1022,31045,567.0,1,1
14543,122,251,1137,31045,567.0,1,1
14544,122,251,1144,31045,567.0,1,1
14545,122,251,1130,31045,567.0,1,1
14546,122,251,1175,31045,567.0,1,1
14547,122,251,1060,31045,567.0,1,1
14548,122,251,1135,31045,567.0,1,1
14549,122,251,1174,31045,567.0,1,1
14550,122,251,1111,31045,567.0,1,1
14551,122,251,983,31045,567.0,1,1
14552,122,251,916,31045,567.0,1,1
14553,122,251,1190,31045,567.0,1,1
14554,122,251,1058,31045,567.0,1,1
14555,122,251,1088,31045,567.0,1,1
14556,122,251,1138,31045,567.0,1,1
14557,122,251,1340,31045,616.0,1,1
14558,122,251,1228,31045,616.0,1,1
14559,122,251,1398,31045,616.0,1,1
14560,122,251,1366,31045,616.0,1,1
14561,122,251,1369,31045,616.0,1,1
14562,122,251,1343,31045,616.0,1,1
14563,122,251,1236,31045,616.0,1,1
14564,122,251,1436,31045,616.0,1,1
14565,122,251,1271,31045,616.0,1,1
14566,122,251,1374,31045,616.0,2,2
14567,122,251,1282,31045,616.0,1,1
14568,122,251,1492,31045,616.0,1,1
14569,122,251,1416,31045,616.0,2,4
14570,122,251,1271,31045,616.0,1,1
14571,122,251,1482,31045,616.0,2,1
14572,122,251,1275,31045,616.0,1,1
14573,122,251,1383,31045,616.0,1,1
14574,122,251,1288,31045,616.0,1,1
14575,122,251,1388,31045,616.0,1,1
14576,122,251,1238,31045,616.0,1,1
14577,122,251,1304,31045,616.0,1,1
14578,122,251,1240,31045,616.0,1,1
14579,122,251,1217,31045,616.0,1,1
14580,122,251,1220,31045,616.0,2,1
14581,122,251,1389,31045,616.0,1,1
14582,122,251,1576,31045,696.0,1,1
14583,122,251,1537,31045,696.0,1,1
14584,122,251,1747,31045,696.0,2,2
14585,122,251,1726,31045,696.0,1,1
14586,122,251,1712,31045,696.0,1,1
14587,122,251,1635,31045,696.0,1,1
14588,122,251,1749,31045,696.0,1,1
14589,122,251,1604,31045,696.0,1,1
14590,122,251,1501,31045,696.0,1,1
14591,122,251,1574,31045,696.0,1,1
14592,122,251,1532,31045,696.0,1,1
14593,122,251,1576,31045,696.0,1,1
14594,122,251,1640,31045,696.0,1,1
14595,122,251,1572,31045,696.0,2,1
14596,122,251,1779,31045,696.0,1,1
14597,122,251,1587,31045,696.0,1,1
14598,122,251,1585,31045,696.0,1,1
14599,122,251,1505,31045,696.0,1,1
14600,122,251,1578,31045,696.0,1,1
14601,122,251,1526,31045,696.0,1,1
14602,122,251,1698,31045,696.0,1,1
14603,122,251,1726,31045,696.0,1,1
14604,122,251,1614,31045,696.0,1,1
14605,122,251,1711,31045,696.0,1,1
14606,122,251,1765,31045,696.0,1,1
14607,122,230,827,27845,687.0,1,1
14608,122,174,1109,17296,348.0,1,1
14609,122,181,701,19900,274.0,1,1
14610,122,181,251,19900,261.0,1,1
14611,122,181,213,19900,261.0,1,1
14612,122,181,897,19900,274.0,1,1
14613,122,181,1609,19900,274.0,1,1
14614,122,184,31,20961,322.0,1,1
14615,122,184,96,20961,322.0,1,1
14616,122,184,562,20961,334.0,1,1
14617,122,184,426,20961,334.0,1,1
14618,122,184,745,20961,340.0,1,1
14619,122,184,804,20961,340.0,1,1
14620,122,184,986,20961,346.0,1,1
14621,122,184,1062,20961,346.0,1,1
14622,122,184,1469,20961,352.0,1,1
14623,122,184,1323,20961,352.0,1,1
14624,122,184,1571,20961,352.0,1,1
14625,122,184,1769,20961,352.0,2,2
14626,122,205,290,10555,128.0,1,1
14627,122,205,29,10555,128.0,1,1
14628,122,205,108,10555,128.0,1,1
14629,122,205,231,10555,128.0,1,1
14630,122,205,377,10555,128.0,1,1
14631,122,205,399,10555,128.0,1,1
14632,122,205,304,10555,128.0,1,1
14633,122,205,370,10555,128.0,1,1
14634,122,205,690,10555,128.0,1,1
14635,122,205,848,10555,128.0,1,1
14636,122,205,694,10555,128.0,1,1
14637,122,205,620,10555,128.0,1,1
14638,122,205,995,10555,128.0,1,1
14639,122,205,974,10555,128.0,1,1
14640,122,205,1150,10555,128.0,1,1
14641,122,205,1200,10555,128.0,1,1
14642,122,205,1221,10555,129.0,1,1
14643,122,205,1328,10555,129.0,1,1
14644,122,205,1377,10555,129.0,1,1
14645,122,205,1231,10555,129.0,1,1
14646,122,205,1792,10555,128.0,1,1
14647,122,205,1673,10555,128.0,1,1
14648,122,205,1646,10555,128.0,1,1
14649,122,205,1617,10555,128.0,1,1
14650,122,140,15,9785,119.0,1,1
14651,122,140,224,9785,119.0,1,1
14652,122,140,186,9785,119.0,1,1
14653,122,140,158,9785,119.0,1,1
14654,122,140,284,9785,119.0,1,1
14655,122,140,569,9785,119.0,1,1
14656,122,140,511,9785,119.0,1,1
14657,122,140,532,9785,119.0,1,1
14658,122,140,336,9785,119.0,1,1
14659,122,140,516,9785,119.0,1,1
14660,122,140,708,9785,120.0,1,1
14661,122,140,724,9785,120.0,1,1
14662,122,140,887,9785,120.0,1,1
14663,122,140,834,9785,120.0,1,1
14664,122,140,669,9785,120.0,2,4
14665,122,140,1002,9785,120.0,1,1
14666,122,140,904,9785,120.0,1,1
14667,122,140,993,9785,120.0,1,1
14668,122,140,1130,9785,120.0,1,1
14669,122,140,1112,9785,120.0,1,1
14670,122,140,1463,9785,121.0,1,1
14671,122,140,1430,9785,121.0,1,1
14672,122,140,1286,9785,121.0,1,1
14673,122,140,1248,9785,121.0,1,1
14674,122,140,1300,9785,121.0,1,1
14675,122,140,1607,9785,120.0,1,1
14676,122,140,1682,9785,120.0,1,1
14677,122,140,1589,9785,120.0,1,1
14678,122,140,1619,9785,120.0,1,1
14679,122,140,1508,9785,120.0,1,1
14680,122,208,198,9688,173.0,1,1
14681,122,208,298,9688,173.0,1,1
14682,122,208,106,9688,173.0,1,1
14683,122,208,229,9688,173.0,1,1
14684,122,208,193,9688,173.0,2,2
14685,122,208,55,9688,173.0,1,1
14686,122,208,9,9688,173.0,1,1
14687,122,208,80,9688,173.0,1,1
14688,122,208,292,9688,173.0,1,1
14689,122,208,66,9688,173.0,1,1
14690,122,208,485,9688,188.0,1,1
14691,122,208,303,9688,188.0,1,1
14692,122,208,370,9688,188.0,1,1
14693,122,208,509,9688,188.0,1,1
14694,122,208,467,9688,188.0,2,4
14695,122,208,357,9688,188.0,1,1
14696,122,208,594,9688,188.0,1,1
14697,122,208,308,9688,188.0,1,1
14698,122,208,534,9688,188.0,1,1
14699,122,208,508,9688,188.0,1,1
14700,122,208,621,9688,154.0,1,1
14701,122,208,880,9688,154.0,1,1
14702,122,208,877,9688,154.0,1,1
14703,122,208,808,9688,154.0,1,1
14704,122,208,669,9688,154.0,1,1
14705,122,208,634,9688,154.0,1,1
14706,122,208,667,9688,154.0,1,1
14707,122,208,882,9688,154.0,1,1
14708,122,208,791,9688,154.0,1,1
14709,122,208,690,9688,154.0,1,1
14710,122,208,961,9688,172.0,1,1
14711,122,208,1041,9688,172.0,1,1
14712,122,208,1005,9688,172.0,1,1
14713,122,208,1164,9688,172.0,1,1
14714,122,208,1039,9688,172.0,1,1
14715,122,208,1048,9688,172.0,1,1
14716,122,208,926,9688,172.0,1,1
14717,122,208,1031,9688,172.0,1,1
14718,122,208,1091,9688,172.0,1,1
14719,122,208,1156,9688,172.0,1,1
14720,122,208,1470,9688,179.0,1,1
14721,122,208,1363,9688,179.0,1,1
14722,122,208,1490,9688,179.0,1,1
14723,122,208,1298,9688,179.0,1,1
14724,122,208,1435,9688,179.0,1,1
14725,122,208,1461,9688,179.0,1,1
14726,122,208,1218,9688,179.0,1,1
14727,122,208,1298,9688,179.0,1,1
14728,122,208,1268,9688,179.0,1,1
14729,122,208,1410,9688,179.0,1,1
14730,122,208,1645,9688,214.0,1,1
14731,122,208,1683,9688,214.0,1,1
14732,122,208,1740,9688,214.0,1,1
14733,122,208,1629,9688,214.0,1,1
14734,122,208,1702,9688,214.0,1,1
14735,122,208,1592,9688,214.0,1,1
14736,122,208,1698,9688,214.0,1,1
14737,122,208,1796,9688,214.0,2,3
14738,122,208,1770,9688,214.0,1,1
14739,122,208,1565,9688,214.0,1,1
14740,122,246,277,28166,430.0,1,1
14741,122,246,201,28166,430.0,1,1
14742,122,246,401,28166,465.0,1,1
14743,122,246,359,28166,465.0,1,1
14744,122,246,766,28166,500.0,1,1
14745,122,246,843,28166,500.0,1,1
14746,122,246,1197,28166,704.0,2,1
14747,122,246,914,28166,704.0,1,1
14748,122,246,1429,28166,612.0,1,1
14749,122,246,1306,28166,612.0,1,1
14750,122,246,1559,28166,783.0,1,1
14751,122,246,1740,28166,783.0,1,1
14752,122,72,639,29058,392.0,1,1
14753,122,72,698,29058,392.0,1,1
14754,122,93,300,12905,153.0,1,1
14755,122,93,215,12905,153.0,1,1
14756,122,93,218,12905,153.0,1,1
14757,122,93,572,12905,153.0,1,1
14758,122,93,518,12905,153.0,1,1
14759,122,93,372,12905,153.0,2,2
14760,122,93,845,12905,154.0,1,1
14761,122,93,852,12905,154.0,1,1
14762,122,93,830,12905,154.0,1,1
14763,122,93,996,12905,154.0,1,1
14764,122,93,1178,12905,154.0,1,1
14765,122,93,1181,12905,154.0,1,1
14766,122,93,1266,12905,155.0,1,1
14767,122,93,1210,12905,155.0,1,1
14768,122,93,1310,12905,155.0,2,2
14769,122,93,1610,12905,154.0,1,1
14770,122,93,1688,12905,154.0,1,1
14771,122,93,1673,12905,154.0,1,1
14772,122,95,107,14847,175.0,1,1
14773,122,95,60,14847,175.0,1,1
14774,122,95,141,14847,175.0,1,1
14775,122,95,45,14847,175.0,1,1
14776,122,95,201,14847,175.0,1,1
14777,122,95,235,14847,175.0,1,1
14778,122,95,132,14847,175.0,2,4
14779,122,95,21,14847,175.0,1,1
14780,122,95,152,14847,175.0,1,1
14781,122,95,2,14847,175.0,1,1
14782,122,95,212,14847,175.0,1,1
14783,122,95,213,14847,175.0,1,1
14784,122,95,225,14847,175.0,1,1
14785,122,95,262,14847,175.0,1,1
14786,122,95,57,14847,175.0,1,1
14787,122,95,74,14847,175.0,2,4
14788,122,95,297,14847,175.0,1,1
14789,122,95,81,14847,175.0,1,1
14790,122,95,195,14847,175.0,1,1
14791,122,95,79,14847,175.0,1,1
14792,122,95,289,14847,175.0,1,1
14793,122,95,245,14847,175.0,1,1
14794,122,95,170,14847,175.0,1,1
14795,122,95,189,14847,175.0,1,1
14796,122,95,405,14847,175.0,1,1
14797,122,95,512,14847,175.0,1,1
14798,122,95,580,14847,175.0,1,1
14799,122,95,442,14847,175.0,1,1
14800,122,95,496,14847,175.0,1,1
14801,122,95,451,14847,175.0,1,1
14802,122,95,418,14847,175.0,1,1
14803,122,95,440,14847,175.0,1,1
14804,122,95,423,14847,175.0,1,1
14805,122,95,559,14847,175.0,1,1
14806,122,95,479,14847,175.0,1,1
14807,122,95,457,14847,175.0,1,1
14808,122,95,430,14847,175.0,1,1
14809,122,95,406,14847,175.0,1,1
14810,122,95,520,14847,175.0,1,1
14811,122,95,560,14847,175.0,1,1
14812,122,95,448,14847,175.0,1,1
14813,122,95,432,14847,175.0,1,1
14814,122,95,427,14847,175.0,1,1
14815,122,95,482,14847,175.0,1,1
14816,122,95,314,14847,175.0,1,1
14817,122,95,517,14847,175.0,1,1
14818,122,95,374,14847,175.0,1,1
14819,122,95,321,14847,175.0,1,1
14820,122,95,602,14847,176.0,1,1
14821,122,95,843,14847,176.0,1,1
14822,122,95,809,14847,176.0,1,1
14823,122,95,637,14847,176.0,1,1
14824,122,95,757,14847,176.0,1,1
14825,122,95,648,14847,176.0,1,1
14826,122,95,839,14847,176.0,1,1
14827,122,95,775,14847,176.0,1,1
14828,122,95,736,14847,176.0,1,1
14829,122,95,753,14847,176.0,1,1
14830,122,95,756,14847,176.0,1,1
14831,122,95,823,14847,176.0,1,1
14832,122,95,630,14847,176.0,1,1
14833,122,95,720,14847,176.0,1,1
14834,122,95,864,14847,176.0,1,1
14835,122,95,677,14847,176.0,1,1
14836,122,95,735,14847,176.0,1,1
14837,122,95,639,14847,176.0,1,1
14838,122,95,673,14847,176.0,1,1
14839,122,95,834,14847,176.0,1,1
14840,122,95,866,14847,176.0,1,1
14841,122,95,701,14847,176.0,1,1
14842,122,95,893,14847,176.0,1,1
14843,122,95,751,14847,176.0,1,1
14844,122,95,913,14847,176.0,1,1
14845,122,95,1111,14847,176.0,1,1
14846,122,95,955,14847,176.0,1,1
14847,122,95,979,14847,176.0,1,1
14848,122,95,996,14847,176.0,1,1
14849,122,95,1097,14847,176.0,1,1
14850,122,95,1091,14847,176.0,1,1
14851,122,95,1083,14847,176.0,1,1
14852,122,95,967,14847,176.0,1,1
14853,122,95,1128,14847,176.0,1,1
14854,122,95,922,14847,176.0,1,1
14855,122,95,1032,14847,176.0,2,3
14856,122,95,985,14847,176.0,1,1
14857,122,95,1089,14847,176.0,1,1
14858,122,95,1080,14847,176.0,1,1
14859,122,95,1138,14847,176.0,1,1
14860,122,95,907,14847,176.0,1,1
14861,122,95,1160,14847,176.0,1,1
14862,122,95,1152,14847,176.0,1,1
14863,122,95,1049,14847,176.0,1,1
14864,122,95,912,14847,176.0,1,1
14865,122,95,1196,14847,176.0,1,1
14866,122,95,1149,14847,176.0,1,1
14867,122,95,1127,14847,176.0,1,1
14868,122,95,1498,14847,177.0,1,1
14869,122,95,1460,14847,177.0,1,1
14870,122,95,1480,14847,177.0,1,1
14871,122,95,1291,14847,177.0,1,1
14872,122,95,1362,14847,177.0,1,1
14873,122,95,1259,14847,177.0,1,1
14874,122,95,1324,14847,177.0,1,1
14875,122,95,1359,14847,177.0,1,1
14876,122,95,1376,14847,177.0,1,1
14877,122,95,1443,14847,177.0,1,1
14878,122,95,1442,14847,177.0,1,1
14879,122,95,1289,14847,177.0,1,1
14880,122,95,1366,14847,177.0,1,1
14881,122,95,1255,14847,177.0,1,1
14882,122,95,1221,14847,177.0,1,1
14883,122,95,1317,14847,177.0,1,1
14884,122,95,1330,14847,177.0,1,1
14885,122,95,1225,14847,177.0,1,1
14886,122,95,1401,14847,177.0,1,1
14887,122,95,1264,14847,177.0,1,1
14888,122,95,1375,14847,177.0,1,1
14889,122,95,1214,14847,177.0,1,1
14890,122,95,1296,14847,177.0,1,1
14891,122,95,1337,14847,177.0,1,1
14892,122,95,1544,14847,178.0,1,1
14893,122,95,1764,14847,178.0,1,1
14894,122,95,1799,14847,178.0,1,1
14895,122,95,1748,14847,178.0,1,1
14896,122,95,1603,14847,178.0,1,1
14897,122,95,1570,14847,178.0,1,1
14898,122,95,1665,14847,178.0,1,1
14899,122,95,1765,14847,178.0,1,1
14900,122,95,1731,14847,178.0,1,1
14901,122,95,1692,14847,178.0,1,1
14902,122,95,1686,14847,178.0,1,1
14903,122,95,1616,14847,178.0,1,1
14904,122,95,1735,14847,178.0,1,1
14905,122,95,1566,14847,178.0,1,1
14906,122,95,1600,14847,178.0,1,1
14907,122,95,1791,14847,178.0,1,1
14908,122,95,1732,14847,178.0,1,1
14909,122,95,1525,14847,178.0,1,1
14910,122,95,1780,14847,178.0,1,1
14911,122,95,1789,14847,178.0,1,1
14912,122,95,1567,14847,178.0,1,1
14913,122,95,1553,14847,178.0,1,1
14914,122,95,1625,14847,178.0,1,1
14915,122,95,1729,14847,178.0,1,1
14916,122,94,66,11289,135.0,1,1
14917,122,94,265,11289,135.0,1,1
14918,122,94,297,11289,135.0,1,1
14919,122,94,358,11289,135.0,1,1
14920,122,94,592,11289,135.0,1,1
14921,122,94,397,11289,135.0,1,1
14922,122,94,674,11289,136.0,1,1
14923,122,94,809,11289,136.0,1,1
14924,122,94,864,11289,136.0,1,1
14925,122,94,951,11289,136.0,1,1
14926,122,94,1161,11289,136.0,1,1
14927,122,94,1030,11289,136.0,1,1
14928,122,94,1431,11289,137.0,1,1
14929,122,94,1237,11289,137.0,1,1
14930,122,94,1324,11289,137.0,1,1
14931,122,94,1524,11289,136.0,1,1
14932,122,94,1633,11289,136.0,1,1
14933,122,94,1554,11289,136.0,1,1
14934,122,221,238,25900,316.0,1,1
14935,122,221,112,25900,316.0,1,1
14936,122,221,131,25900,316.0,1,1
14937,122,221,191,25900,316.0,1,1
14938,122,221,319,25900,296.0,2,4
14939,122,221,517,25900,296.0,1,1
14940,122,221,329,25900,296.0,1,1
14941,122,221,363,25900,296.0,1,1
14942,122,221,711,25900,307.0,1,1
14943,122,221,898,25900,307.0,2,1
14944,122,221,685,25900,307.0,1,1
14945,122,221,850,25900,307.0,1,1
14946,122,221,1036,25900,326.0,1,1
14947,122,221,985,25900,326.0,1,1
14948,122,221,1010,25900,326.0,1,1
14949,122,221,1009,25900,326.0,1,1
14950,122,221,1452,25900,370.0,1,1
14951,122,221,1341,25900,370.0,1,1
14952,122,221,1425,25900,370.0,1,1
14953,122,221,1452,25900,370.0,1,1
14954,122,221,1631,25900,355.0,1,1
14955,122,221,1612,25900,355.0,1,1
14956,122,221,1582,25900,355.0,1,1
14957,122,221,1650,25900,355.0,1,1
14958,122,15,165,20457,244.0,1,1
14959,122,15,567,20457,253.0,1,1
14960,122,15,752,20457,262.0,2,3
14961,122,15,1178,20457,276.0,1,1
14962,122,15,1230,20457,290.0,1,1
14963,122,15,1778,20457,244.0,1,1
14964,122,32,76,30569,366.0,1,1
14965,122,32,448,30569,366.0,1,1
14966,122,32,723,30569,366.0,1,1
14967,122,32,939,30569,378.0,1,1
14968,122,32,1386,30569,390.0,1,1
14969,122,32,1643,30569,386.0,1,1
14970,122,50,863,30372,461.0,1,1
14971,122,109,54,2751,166.0,1,1
14972,122,109,112,2751,166.0,1,1
14973,122,109,140,2751,166.0,1,1
14974,122,109,169,2751,166.0,1,1
14975,122,109,105,2751,166.0,1,1
14976,122,109,133,2751,166.0,1,1
14977,122,109,218,2751,166.0,2,4
14978,122,109,514,2751,219.0,1,1
14979,122,109,487,2751,219.0,2,2
14980,122,109,427,2751,219.0,2,4
14981,122,109,325,2751,219.0,1,1
14982,122,109,368,2751,219.0,1,1
14983,122,109,563,2751,219.0,1,1
14984,122,109,444,2751,219.0,1,1
14985,122,109,748,2751,209.0,1,1
14986,122,109,624,2751,209.0,1,1
14987,122,109,837,2751,209.0,1,1
14988,122,109,739,2751,209.0,1,1
14989,122,109,756,2751,209.0,1,1
14990,122,109,789,2751,209.0,1,1
14991,122,109,744,2751,209.0,1,1
14992,122,109,977,2751,217.0,1,1
14993,122,109,1142,2751,217.0,1,1
14994,122,109,1141,2751,217.0,1,1
14995,122,109,915,2751,217.0,1,1
14996,122,109,1081,2751,217.0,1,1
14997,122,109,967,2751,217.0,1,1
14998,122,109,1138,2751,217.0,1,1
14999,122,109,1405,2751,186.0,2,3
15000,122,109,1332,2751,186.0,1,1
15001,122,109,1370,2751,186.0,1,1
15002,122,109,1337,2751,186.0,1,1
15003,122,109,1254,2751,186.0,1,1
15004,122,109,1426,2751,186.0,1,1
15005,122,109,1322,2751,186.0,1,1
15006,122,109,1641,2751,191.0,1,1
15007,122,109,1591,2751,191.0,1,1
15008,122,109,1712,2751,191.0,1,1
15009,122,109,1703,2751,191.0,1,1
15010,122,109,1617,2751,191.0,1,1
15011,122,109,1595,2751,191.0,1,1
15012,122,109,1767,2751,191.0,1,1
15013,224,217,238,24272,333.0,1,1
15014,224,217,6,24272,333.0,1,1
15015,224,217,36,24272,333.0,1,1
15016,224,217,120,24272,333.0,1,1
15017,224,217,95,24272,333.0,2,4
15018,224,217,168,24272,333.0,2,2
15019,224,217,228,24272,333.0,1,1
15020,224,217,70,24272,333.0,1,1
15021,224,217,292,24272,333.0,1,1
15022,224,217,160,24272,333.0,1,1
15023,224,217,152,24272,333.0,1,1
15024,224,217,427,24272,364.0,1,1
15025,224,217,346,24272,364.0,1,1
15026,224,217,528,24272,364.0,1,1
15027,224,217,409,24272,364.0,1,1
15028,224,217,553,24272,364.0,2,2
15029,224,217,360,24272,364.0,1,1
15030,224,217,357,24272,364.0,1,1
15031,224,217,561,24272,364.0,2,3
15032,224,217,496,24272,364.0,1,1
15033,224,217,341,24272,364.0,1,1
15034,224,217,329,24272,364.0,1,1
15035,224,217,787,24272,349.0,1,1
15036,224,217,641,24272,349.0,2,3
15037,224,217,675,24272,349.0,1,1
15038,224,217,713,24272,349.0,1,1
15039,224,217,672,24272,349.0,1,1
15040,224,217,808,24272,349.0,1,1
15041,224,217,632,24272,349.0,1,1
15042,224,217,754,24272,349.0,1,1
15043,224,217,729,24272,349.0,1,1
15044,224,217,640,24272,349.0,1,1
15045,224,217,888,24272,349.0,1,1
15046,224,217,926,24272,332.0,1,1
15047,224,217,1096,24272,332.0,1,1
15048,224,217,1067,24272,332.0,1,1
15049,224,217,979,24272,332.0,1,1
15050,224,217,1196,24272,332.0,1,1
15051,224,217,1047,24272,332.0,1,1
15052,224,217,1044,24272,332.0,1,1
15053,224,217,1057,24272,332.0,1,1
15054,224,217,1196,24272,332.0,1,1
15055,224,217,1024,24272,332.0,1,1
15056,224,217,1103,24272,332.0,1,1
15057,224,217,1342,24272,330.0,1,1
15058,224,217,1412,24272,330.0,1,1
15059,224,217,1214,24272,330.0,1,1
15060,224,217,1312,24272,330.0,1,1
15061,224,217,1225,24272,330.0,1,1
15062,224,217,1423,24272,330.0,1,1
15063,224,217,1390,24272,330.0,1,1
15064,224,217,1287,24272,330.0,1,1
15065,224,217,1386,24272,330.0,1,1
15066,224,217,1330,24272,330.0,1,1
15067,224,217,1443,24272,330.0,1,1
15068,224,217,1502,24272,315.0,1,1
15069,224,217,1550,24272,315.0,1,1
15070,224,217,1503,24272,315.0,1,1
15071,224,217,1677,24272,315.0,1,1
15072,224,217,1646,24272,315.0,1,1
15073,224,217,1719,24272,315.0,1,1
15074,224,217,1724,24272,315.0,1,1
15075,224,217,1757,24272,315.0,1,1
15076,224,217,1723,24272,315.0,1,1
15077,224,217,1796,24272,315.0,1,1
15078,224,217,1711,24272,315.0,1,1
15079,224,153,14,10868,139.0,1,1
15080,224,153,298,10868,139.0,1,1
15081,224,153,286,10868,139.0,1,1
15082,224,153,74,10868,139.0,1,1
15083,224,153,272,10868,139.0,1,1
15084,224,153,233,10868,139.0,1,1
15085,224,153,85,10868,139.0,1,1
15086,224,153,512,10868,138.0,1,1
15087,224,153,509,10868,138.0,1,1
15088,224,153,574,10868,138.0,1,1
15089,224,153,502,10868,138.0,1,1
15090,224,153,495,10868,138.0,1,1
15091,224,153,429,10868,138.0,2,3
15092,224,153,415,10868,138.0,1,1
15093,224,153,862,10868,137.0,1,1
15094,224,153,756,10868,137.0,2,3
15095,224,153,700,10868,137.0,1,1
15096,224,153,638,10868,137.0,1,1
15097,224,153,725,10868,137.0,2,2
15098,224,153,688,10868,137.0,1,1
15099,224,153,658,10868,137.0,1,1
15100,224,153,1052,10868,133.0,1,1
15101,224,153,1055,10868,133.0,1,1
15102,224,153,1032,10868,133.0,1,1
15103,224,153,959,10868,133.0,1,1
15104,224,153,1107,10868,133.0,1,1
15105,224,153,976,10868,133.0,1,1
15106,224,153,966,10868,133.0,1,1
15107,224,153,1483,10868,133.0,1,1
15108,224,153,1491,10868,133.0,1,1
15109,224,153,1362,10868,133.0,1,1
15110,224,153,1455,10868,133.0,1,1
15111,224,153,1278,10868,133.0,1,1
15112,224,153,1384,10868,133.0,1,1
15113,224,153,1479,10868,133.0,1,1
15114,224,153,1512,10868,143.0,1,1
15115,224,153,1648,10868,143.0,1,1
15116,224,153,1628,10868,143.0,1,1
15117,224,153,1534,10868,143.0,1,1
15118,224,153,1793,10868,143.0,1,1
15119,224,153,1609,10868,143.0,1,1
15120,224,153,1694,10868,143.0,1,1
15121,224,152,52,11617,174.0,1,1
15122,224,152,177,11617,174.0,1,1
15123,224,152,19,11617,174.0,1,1
15124,224,152,276,11617,174.0,1,1
15125,224,152,188,11617,174.0,1,1
15126,224,152,274,11617,174.0,1,1
15127,224,152,133,11617,174.0,1,1
15128,224,152,127,11617,174.0,1,1
15129,224,152,121,11617,174.0,1,1
15130,224,152,18,11617,174.0,1,1
15131,224,152,284,11617,174.0,1,1
15132,224,152,256,11617,174.0,1,1
15133,224,152,194,11617,174.0,1,1
15134,224,152,2,11617,174.0,1,1
15135,224,152,243,11617,174.0,1,1
15136,224,152,194,11617,174.0,1,1
15137,224,152,77,11617,174.0,1,1
15138,224,152,184,11617,174.0,1,1
15139,224,152,156,11617,174.0,1,1
15140,224,152,587,11617,178.0,1,1
15141,224,152,545,11617,178.0,1,1
15142,224,152,513,11617,178.0,1,1
15143,224,152,340,11617,178.0,1,1
15144,224,152,461,11617,178.0,1,1
15145,224,152,556,11617,178.0,1,1
15146,224,152,580,11617,178.0,1,1
15147,224,152,365,11617,178.0,1,1
15148,224,152,409,11617,178.0,1,1
15149,224,152,310,11617,178.0,1,1
15150,224,152,324,11617,178.0,1,1
15151,224,152,503,11617,178.0,1,1
15152,224,152,514,11617,178.0,1,1
15153,224,152,583,11617,178.0,1,1
15154,224,152,472,11617,178.0,1,1
15155,224,152,411,11617,178.0,1,1
15156,224,152,443,11617,178.0,1,1
15157,224,152,551,11617,178.0,1,1
15158,224,152,430,11617,178.0,1,1
15159,224,152,743,11617,176.0,1,1
15160,224,152,625,11617,176.0,1,1
15161,224,152,654,11617,176.0,1,1
15162,224,152,875,11617,176.0,1,1
15163,224,152,649,11617,176.0,1,1
15164,224,152,684,11617,176.0,1,1
15165,224,152,713,11617,176.0,1,1
15166,224,152,739,11617,176.0,1,1
15167,224,152,693,11617,176.0,1,1
15168,224,152,829,11617,176.0,1,1
15169,224,152,796,11617,176.0,1,1
15170,224,152,618,11617,176.0,1,1
15171,224,152,892,11617,176.0,1,1
15172,224,152,692,11617,176.0,1,1
15173,224,152,705,11617,176.0,1,1
15174,224,152,828,11617,176.0,1,1
15175,224,152,610,11617,176.0,1,1
15176,224,152,826,11617,176.0,1,1
15177,224,152,720,11617,176.0,1,1
15178,224,152,1063,11617,174.0,1,1
15179,224,152,1002,11617,174.0,1,1
15180,224,152,1067,11617,174.0,1,1
15181,224,152,1142,11617,174.0,1,1
15182,224,152,1155,11617,174.0,1,1
15183,224,152,1089,11617,174.0,1,1
15184,224,152,1066,11617,174.0,1,1
15185,224,152,1119,11617,174.0,1,1
15186,224,152,1021,11617,174.0,1,1
15187,224,152,985,11617,174.0,1,1
15188,224,152,1137,11617,174.0,1,1
15189,224,152,1122,11617,174.0,1,1
15190,224,152,1034,11617,174.0,1,1
15191,224,152,906,11617,174.0,1,1
15192,224,152,1162,11617,174.0,1,1
15193,224,152,1090,11617,174.0,1,1
15194,224,152,1100,11617,174.0,1,1
15195,224,152,1184,11617,174.0,1,1
