NODE,X_COORD,Y_COORD,Z_COORD
5523,716441.6,3376706.7,0
5524,716322.3,3376704.3,0
5525,808455.1,3346582.8,0
5526,683475,3366574.9,0
5527,683562.2,3366532,0
5528,812510.4,3354170,0
5529,712595.9,3337622.7,0
5530,683703.5,3366700.7,0
5531,712423.7,3337651.2,0
5532,712220.1,3337685,0
5533,809486.2,3355074,0
5534,712779.1,3376604.5,0
5535,684852,3370922.4,0
5536,685120.1,3370971.3,0
5537,685803.8,3371113.8,0
5538,685838.1,3371116.6,0
5539,709353.6,3376307.2,0
5540,706423.7,3341741.5,0
5541,706440.9,3341759.2,0
5542,706027.1,3342350.9,0
5543,705612.2,3342708.8,0
5544,686579.4,3368789.8,0
5545,686741.7,3368848,0
5546,704850.4,3339547.4,0
5547,684458.8,3365993.5,0
5548,687360.8,3368320.1,0
5549,714807,3376661.7,0
5550,715378.9,3376677.2,0
5551,815731.9,3354742.3,0
5552,815587.2,3353115.9,0
5553,684273.4,3366971,0
5554,718068.9,3376760.5,0
5555,717860.7,3376756.2,0
5556,809346.7,3352481.5,0
5557,809520.1,3352419.3,0
5558,700554.9,3347293.7,0
5559,700418.9,3347452.7,0
5560,809822.3,3354885.6,0
5561,809505.6,3353917.1,0
5562,809375,3352350.3,0
5563,684751.4,3367239.6,0
5564,808287.7,3357431.1,0
5565,810227.8,3357516.9,0
5566,684826.2,3367362.8,0
5567,716954.4,3376724.9,0
5568,809027,3352856.2,0
5569,812598.3,3354637.7,0
5570,802420.9,3339128.4,0
5571,793717.1,3367673.9,0
5572,793516.5,3367569.9,0
5573,712623.2,3373380.4,0
5574,712965.1,3373391,0
5575,732028.2,3376073.5,0
5576,732027.5,3376109.1,0
5577,732895.7,3374247.7,0
5578,732882.9,3374252.5,0
5579,698295.2,3350081.4,0
5580,698230.6,3350141.2,0
5581,732543.3,3374214.7,0
5582,732631.9,3374224.6,0
5583,795824.1,3361508.6,0
5584,796237.2,3361618.5,0
5585,795488.2,3360884.3,0
5586,796301.4,3361687.6,0
5587,795684.8,3362093.4,0
5588,796130.7,3362091.2,0
5589,795686.8,3361963,0
5590,732020.1,3376446.9,0
5591,732002.1,3376576,0
5592,766109.2,3323223.6,0
5593,732125.1,3375444.7,0
5594,732565.9,3377150.9,0
5595,732083.3,3377141.8,0
5596,739760.6,3377268.6,0
5597,698332.1,3350008.4,0
5598,732108.5,3375518.6,0
5599,732107,3375551.1,0
5600,723416.6,3334478.1,0
5601,723880.5,3334769.3,0
5602,711081,3373298.1,0
5603,711131.7,3373306.8,0
5604,732501.8,3373901.2,0
5605,732392.3,3374501.1,0
5606,732099.8,3374142.1,0
5607,732101.7,3375656.1,0
5608,732098.4,3375723.3,0
5609,792494,3363962.2,0
5610,792301.9,3363890.4,0
5611,711797.1,3373322.1,0
5612,711817.5,3373319.9,0
5613,732103.7,3375616,0
5614,710779.3,3376534.8,0
5615,711174.7,3376549,0
5616,713664,3373411.3,0
5617,715405.2,3376678,0
5618,717048.2,3376729.3,0
5619,718647.2,3373602.6,0
5620,720616.6,3373720.4,0
5621,723942.7,3376494.1,0
5622,723697.6,3376819.9,0
5623,718994.6,3376779.5,0
5624,718444.7,3376768.2,0
5625,722046.1,3376875.8,0
5626,722220.2,3376881,0
5627,703201.4,3340387.3,0
5628,732064.6,3375916.7,0
5629,792079.5,3367371.7,0
5630,688001.5,3371553.1,0
5631,688374.9,3371626.1,0
5632,691735.1,3372272.6,0
5633,692408.4,3372218,0
5634,696894.4,3350411,0
5635,696945.1,3350412.5,0
5636,691600.8,3369542.5,0
5637,691336.8,3369260.7,0
5638,691027.1,3369388.3,0
5639,697092.9,3350416.8,0
5640,697226.7,3350420.7,0
5641,722504.7,3376886.9,0
5642,722796.9,3376894.9,0
5643,692114.5,3372002.1,0
5644,692389.8,3372184.4,0
5645,795123.7,3357916.7,0
5646,796923.5,3357429.2,0
5647,690902.5,3369352.9,0
5648,727486.8,3377034.9,0
5649,727511.7,3377035.7,0
5650,732096,3374208.2,0
5651,691785.3,3360028.5,0
5652,691807.5,3360005,0
5653,696746,3351962.9,0
5654,696689.8,3352031.2,0
5655,794860.2,3357807.2,0
5656,794854.7,3357985.4,0
5657,725248,3373710.7,0
5658,794395,3357307.4,0
5659,794549.4,3357365.4,0
5660,725384,3376968.7,0
5661,726034,3376987.2,0
5662,794666.7,3357497,0
5663,703730.4,3344096.4,0
5664,703883.6,3344101.1,0
5665,715237.3,3334532.9,0
5666,713275.1,3336179,0
5667,727316.2,3377028.8,0
5668,728134.5,3377061.4,0
5669,728214.5,3377064.1,0
5670,727544.9,3373771.7,0
5671,729624.6,3373891.5,0
5672,729814.2,3377119.9,0
5673,730251.7,3377135.2,0
5674,727864.9,3377048.3,0
5675,726746,3373745.3,0
5676,726644.5,3373745.7,0
5677,693821,3350531.2,0
5678,693682,3350775.2,0
5679,728702.4,3377081.1,0
5680,728966.3,3377090.4,0
5681,730741.2,3374014.5,0
5682,712743.1,3336631.4,0
5683,728456.3,3377072.5,0
5684,726246.8,3374062.8,0
5685,726207.3,3374128.1,0
5686,726437.6,3377000.6,0
5687,729406.3,3377105.7,0
5688,726978.5,3377014.1,0
5689,725300.7,3376966.1,0
5690,795044.4,3358426.6,0
5691,683167.8,3369973.5,0
5692,683187.6,3369940.6,0
5693,783061.9,3363909,0
5694,784152,3366695.1,0
5695,815457.8,3352299.9,0
5696,816862.3,3351380.8,0
5697,725891.2,3374550.9,0
5698,725453.3,3374841.8,0
5699,732082.1,3374159,0
5700,732098.7,3374160.8,0
5701,729623.4,3377113.3,0
5702,729713.8,3377116.4,0
5703,732369.4,3374625,0
5704,729774.2,3377118.5,0
5705,693729,3350557.4,0
5706,693620.4,3350807,0
5707,731614.9,3377129.3,0
5708,731466.3,3377128.4,0
5709,691619.8,3369554,0
5710,693455.9,3370041.2,0
5711,729413.7,3377105.9,0
5712,810427.9,3357342.9,0
5713,810465,3357520.4,0
5714,691332.9,3369479.8,0
5715,688249.9,3369417.4,0
5716,688752.8,3369780.9,0
5717,795246.1,3359701.9,0
5718,780124.8,3369757.2,0
5719,780171.9,3370015.4,0
5720,733613,3374334.2,0
5721,726289.8,3373446.3,0
5722,733208.3,3377168.6,0
5723,733104.1,3377166.4,0
5724,723254.2,3373688.5,0
5725,722338.5,3373698.9,0
5726,726184.8,3373736.3,0
5727,726370.2,3373740.1,0
5728,728644.2,3377079.1,0
5729,723657.5,3376915.6,0
5730,723563.5,3376916.2,0
5731,725311.6,3375065,0
5732,725042.1,3375456.8,0
5733,773687.2,3314352.8,0
5734,773711.2,3314438.8,0
5735,732016.1,3374155,0
5737,730642.3,3377145.1,0
5738,693897.2,3350395.4,0
5739,693882.1,3350524.7,0
5740,731582,3374107.2,0
5741,730721.4,3377147.2,0
5742,730879,3377151.2,0
5743,726152.1,3374218.4,0
5744,693905.6,3350561.9,0
5745,693953.1,3350902.2,0
5746,726114.8,3374298.9,0
5747,726041.2,3374410.9,0
5748,725237.9,3376964.1,0
5749,724562,3375868.2,0
5750,724440,3375946.5,0
5751,724034.9,3376377.8,0
5752,724891.3,3375617.8,0
5753,721792.8,3373705.1,0
5754,689046.2,3370030,0
5755,689114.6,3370082.1,0
5756,688566.3,3371662.7,0
5757,688790.8,3369803.8,0
5758,688212,3369383.5,0
5759,689717.2,3369021.6,0
5760,689985,3369092.8,0
5761,781729.5,3317095.7,0
5762,700070.5,3347891,0
5763,699995.1,3347988.8,0
5764,721262.4,3376838,0
5765,721291.3,3376839.2,0
5766,721022.2,3376828.6,0
5767,720890.1,3376825.9,0
5768,699972.7,3348015.9,0
5769,692462.2,3359173.4,0
5770,691925.1,3359879.5,0
5771,693906.5,3357001.8,0
5772,693688.5,3357405.8,0
5773,693662.2,3357456.1,0
5774,694330.6,3356187.8,0
5775,694293.3,3356283.7,0
5776,694399.6,3356026.4,0
5777,694617.9,3356035.5,0
5778,780667.9,3365152.6,0
5779,781134.2,3363437,0
5780,693310.3,3357950.2,0
5781,693548.4,3357335,0
5782,810447.4,3357318.8,0
5783,700210.3,3342688.2,0
5784,700207.3,3342779.8,0
5785,682265.2,3365368.2,0
5786,682274.9,3365368.3,0
5787,700181.4,3341854,0
5788,699839.8,3342104.9,0
5789,701753.9,3341164.9,0
5790,700863.3,3341636.3,0
5791,701712.8,3341119.4,0
5792,701536.6,3341210.8,0
5793,699329.7,3343957.8,0
5794,699374.1,3343959.1,0
5795,701925,3340990.9,0
5796,702154.9,3340825.9,0
5797,698145.7,3343928.7,0
5798,698205.9,3343930.1,0
5799,694001.2,3350544.6,0
5800,695099.1,3350371.5,0
5801,698226,3343930.6,0
5802,682235.1,3365445.3,0
5803,682283.9,3365401.7,0
5804,700213.1,3342582.4,0
5805,694634.5,3353223.1,0
5806,694675.2,3353347.5,0
5807,695221.3,3353840.1,0
5808,695081.4,3354011.7,0
5809,720827.1,3373717.7,0
5810,721388.7,3373710.4,0
5811,682319.5,3365369.1,0
5812,782437.4,3362717.5,0
5813,693962.5,3350012.9,0
5814,693795.9,3350373.2,0
5815,698607.6,3342871.6,0
5816,698426.5,3343010.2,0
5817,698610.6,3342869.6,0
5818,700228.5,3341822.3,0
5819,700699.7,3344002.8,0
5820,700991.7,3344010.7,0
5821,698567,3343938.9,0
5822,698905.3,3343947.3,0
5823,700691.5,3341734.7,0
5824,805925.2,3309078.3,0
5825,808062.3,3309601.8,0
5826,803053.2,3308235.8,0
5827,806940.7,3308320.7,0
5828,779856.1,3366342.9,0
5829,780099.2,3368221.4,0
5830,698607,3342792.7,0
5831,698240.3,3343085.9,0
5832,694936.1,3354204.3,0
5833,694924.9,3354234.8,0
5834,779914.9,3365943,0
5835,779596.1,3366054.9,0
5836,695587.9,3353397.6,0
5837,695419,3353608.8,0
5838,693280.1,3352292.6,0
5839,779509.1,3364153.9,0
5840,779540.1,3364310.9,0
5841,697405.3,3343976.3,0
5842,697296.4,3344236,0
5843,700227.7,3341900.8,0
5844,697710.6,3343948.8,0
5845,697819.5,3343541.8,0
5846,697457.9,3343873.1,0
5847,693357.4,3352270.5,0
5848,779662,3365624.2,0
5849,779497.8,3364320,0
5850,779766.3,3365713.9,0
5851,696941.1,3344719.7,0
5852,696427.9,3345413.7,0
5853,696477,3345450.6,0
5854,696260.9,3345751.8,0
5855,697582.7,3350431.8,0
5856,739562.5,3378744.7,0
5857,799481.1,3335265,0
5858,697019.2,3344723.5,0
5859,779786.9,3366256,0
5860,778013.1,3366633.4,0
5861,779392,3364111.2,0
5862,697994,3350441.8,0
5863,697359.6,3351243.2,0
5864,736055.8,3369658.7,0
5865,696582.2,3350403.5,0
5866,696734.6,3350406.2,0
5867,780335.8,3365781.7,0
5868,802231.2,3339107.7,0
5869,694766.2,3353596.9,0
5870,694907.7,3353924.6,0
5871,698156.7,3343169.5,0
5872,780363.4,3363856.5,0
5873,780226.7,3363893.4,0
5874,700309.8,3347585.5,0
5875,697882.3,3343583.5,0
5876,697810.1,3343676,0
5877,697747.7,3343865.6,0
5878,697769.3,3343919.5,0
5879,702119.2,3341044.2,0
5880,702812.2,3340521.3,0
5881,702011.9,3341028.2,0
5882,702561.9,3340586.2,0
5883,702126.6,3344051.5,0
5884,702324.1,3344057.5,0
5885,697619.9,3343916.5,0
5886,697540.4,3343915.3,0
5887,703913.4,3344139.7,0
5888,700174.3,3343980.7,0
5889,700163.1,3344315.8,0
5890,779464.3,3363767.5,0
5891,779443.2,3363861.9,0
5892,699189.5,3342457.8,0
5893,698976.1,3343949.1,0
5894,699310.9,3343957.4,0
5895,698242.6,3343179.2,0
5896,779392.1,3363232.6,0
5897,779482.2,3363546.1,0
5898,779289.5,3363251.4,0
5899,697893.5,3343922.6,0
5900,698054.1,3343926.5,0
5901,697731.4,3343918.7,0
5902,697762.2,3343919.3,0
5903,779377.5,3363775.9,0
5904,779362.5,3363570.5,0
5906,724287.9,3376055.1,0
5907,721948.3,3376872.8,0
5908,732343.2,3374187.4,0
5909,739551.5,3377218.8,0
5910,739556.7,3377008.7,0
5911,757111.7,3370985.2,0
5912,690691.4,3372087.9,0
5913,691072.3,3372155.3,0
5914,740019.1,3376142.4,0
5915,739623.4,3377010.4,0
5916,690689.1,3371123.2,0
5917,690822.2,3371203.1,0
5918,696450.1,3350398.6,0
5919,764505.5,3375207.5,0
5920,756387.3,3375170,0
5921,764510.5,3375103,0
5922,748509.2,3374646.5,0
5923,701931.4,3341070.9,0
5924,700664.1,3341751.4,0
5925,696103.8,3350387.2,0
5926,692522.1,3359087,0
5927,712655.1,3336716.1,0
5928,712640.1,3336728.7,0
5929,695382.1,3347194,0
5930,695357.2,3347242.4,0
5931,701911.4,3341005.6,0
5932,694941.3,3348053.6,0
5933,735754.1,3369367.3,0
5934,739405.7,3377338.9,0
5935,733518.1,3377183.2,0
5936,700226.9,3342053.4,0
5937,700277.1,3341805.6,0
5938,682555.7,3365240,0
5939,682339.3,3365535.7,0
5940,695388.6,3347181.5,0
5941,700199.2,3343023.3,0
5942,700180.1,3343753,0
5943,700617,3341689.6,0
5944,697794.8,3343920.1,0
5947,704029.4,3339958.4,0
5948,700731.2,3341628.3,0
5949,700653.6,3341668.6,0
5951,700524.6,3343994.6,0
5952,699267.7,3342492.6,0
5953,731000.5,3377149.9,0
5954,693684.7,3350343.3,0
5955,702145.4,3345634.5,0
5956,779735.6,3363800.1,0
5957,697444.6,3343908.5,0
5958,773122.4,3367504.9,0
5959,773138.3,3367037,0
5960,682605.4,3370851.1,0
5961,735540.3,3369096.3,0
5962,694762.3,3353586.5,0
5963,740330.3,3375690.1,0
5964,719298,3376785.6,0
5965,720169,3376807.6,0
5966,779415.3,3363537,0
5967,779355.2,3362959,0
5968,779364.9,3363076.9,0
5969,779325.4,3362715.2,0
5970,779330.4,3363098.4,0
5971,716120.8,3375893.5,0
5972,716125.5,3375789.4,0
5973,705101.5,3340758.7,0
5974,704831,3340352.5,0
5975,716743.7,3376718,0
5976,716092.3,3376519.2,0
5977,716125.8,3375772.6,0
5978,716202.9,3376699.3,0
5979,715959.7,3376689.3,0
5980,716088.6,3376699.5,0
5981,687967.5,3368525.4,0
5982,688445.7,3368655.7,0
5983,686732,3367911.8,0
5984,687734.5,3369220,0
5985,687782.1,3369243,0
5986,688608.2,3368702.9,0
5987,716139.1,3375373.1,0
5988,719117,3376782,0
5989,698203.3,3350185,0
5990,721452.3,3376849.4,0
5991,721885.7,3376871,0
5992,732657.3,3374056.4,0
5993,697752.5,3350435.9,0
5994,702570.1,3340584.8,0
5995,799450.7,3360010.6,0
5996,687191.8,3371397.6,0
5997,711439.2,3373305,0
5998,711545.9,3373307.1,0
5999,700079,3347566.1,0
6000,700083.1,3347619.5,0
6001,709495.7,3376325.5,0
6002,709556.1,3376333.3,0
6003,709662.3,3376358.2,0
6004,712163.9,3376584.5,0
6005,712643.3,3376600.3,0
6006,710179.8,3376447.4,0
6007,710376.3,3376481.3,0
6008,700598.1,3347232.6,0
6009,709989,3376414.6,0
6010,741155.8,3374530.3,0
6011,741108.5,3374444.4,0
6012,763085.2,3322676.5,0
6013,763533.7,3322731.6,0
6014,715802.6,3336812.1,0
6015,700601.5,3343998.2,0
6016,701367.5,3344022.5,0
6017,720314.8,3335357.4,0
6018,718426.6,3335959.2,0
6019,697167.6,3351465.8,0
6020,709555.3,3338190.6,0
6021,708210.1,3338586,0
6022,693743.4,3350326.5,0
6023,693747.6,3350240.2,0
6024,693718.7,3350288,0
6025,723236.1,3335155.1,0
6026,723413.7,3335142.8,0
6027,682302.4,3365446.4,0
6028,785323,3367694.3,0
6029,731420.9,3377130,0
6030,789336.7,3366648.7,0
6031,732545.1,3374476.1,0
6032,731041.6,3377149.4,0
6033,731078.7,3377149.1,0
6034,731064.5,3377149.3,0
6035,693844.9,3350473.2,0
6036,787586.9,3366277.2,0
6037,739964.9,3376096.1,0
6038,731347,3377132.7,0
6039,703138.5,3340350.6,0
6040,683706.4,3367099.9,0
6041,683669.2,3367021.7,0
6042,703517.9,3340148.5,0
6043,703973.3,3339987.2,0
6044,695408.8,3353608.6,0
6045,798259.2,3367730.3,0
6046,798367.5,3366355.2,0
6047,716858.2,3373497.5,0
6048,711486.6,3376560.1,0
6049,711954.3,3376576.9,0
6050,715839.6,3376683.9,0
6051,715740.5,3376682,0
6052,693064.1,3358313.8,0
6053,692951.6,3358474.3,0
6054,693780.5,3357235.3,0
6055,710376,3376518.3,0
6056,710112,3376435.8,0
6057,808643.7,3350767.3,0
6058,683655.7,3366688.8,0
6059,685605.8,3366167.6,0
6060,685644.8,3366135,0
6061,685728.2,3366016.8,0
6062,806399.6,3347981.8,0
6063,807707.6,3349148.9,0
6064,685221.6,3368362.6,0
6065,685375.1,3368414.3,0
6066,714430.2,3376651.5,0
6067,714394.1,3376650.8,0
6068,714783.3,3376661,0
6069,714280.4,3376648.6,0
6070,716189.2,3376699.4,0
6071,705066.8,3343162.4,0
6072,805743.4,3347163.9,0
6073,685623.5,3365691.1,0
6074,803690.5,3340626.7,0
6075,805872.4,3343394.7,0
6076,805816.3,3343427.3,0
6077,808504.3,3346524,0
6078,813520.2,3357274.7,0
6079,813564.3,3357627.8,0
6080,689255.7,3370189.5,0
6081,704167.7,3343922,0
6082,813355.4,3357474.3,0
6083,809971.8,3355381,0
6084,702553.6,3344061.7,0
6085,702932.1,3344070.7,0
6086,813330,3357069.6,0
6087,814154.7,3357066,0
6088,813140,3356550,0
6089,700119.7,3346017.2,0
6090,700123.5,3346090.9,0
6091,705015.8,3343205.8,0
6092,704961.6,3343251.9,0
6093,700104.9,3346550.4,0
6094,700105.5,3346799.3,0
6095,700110.1,3346405.7,0
6096,709771,3338127.2,0
6097,711832.2,3337454.4,0
6098,710946.3,3337890,0
6099,710206.7,3338785.5,0
6100,705930.5,3339256.5,0
6101,810627.6,3357695.2,0
6102,810605.4,3357643,0
6103,810645.1,3357728,0
6104,810651.1,3357756.7,0
6105,687362.4,3369069.4,0
6106,687386.6,3369079.2,0
6107,700098,3347215.9,0
6108,700088,3347489.9,0
6109,687171.5,3368999.6,0
6110,687288.8,3369042.5,0
6111,700107.3,3346484.3,0
6112,810595.3,3357724.8,0
6113,810617.7,3357729.9,0
6114,686908.2,3368108.1,0
6115,704351.2,3339663.2,0
6116,683750.2,3369052,0
6117,683042.5,3370570.1,0
6118,683817.9,3367323.6,0
6119,681301.6,3366671.5,0
6120,681446,3366651.7,0
6121,795511.2,3316723.9,0
6122,813460.5,3357062.5,0
6123,682562.9,3366526.3,0
6124,682633.1,3366350,0
6125,681148.9,3366535.7,0
6126,680684.9,3366772.1,0
6127,701910.2,3345834.2,0
6128,701895.6,3345863.8,0
6129,680700.5,3366769.2,0
6130,681364,3366384.2,0
6131,681481.3,3366264.2,0
6132,810134.5,3354726.8,0
6133,695451.8,3372838,0
6134,695480,3372871.8,0
6135,695901.5,3370805.8,0
6136,694946.4,3370500.3,0
6137,683340.3,3366583.7,0
6138,682506.6,3371015.7,0
6139,704641,3339938.6,0
6140,681160.6,3366480.6,0
6141,681187.3,3366680.6,0
6142,681756.5,3366627.5,0
6143,682427.9,3366557.3,0
6144,812369.3,3357594.5,0
6145,810458.2,3357572.1,0
6146,683923.3,3370740.3,0
6147,684220.1,3370800.7,0
6149,814426.1,3357717.2,0
6150,681599.9,3366643.2,0
6151,681186.1,3366680.6,0
6152,710528.5,3338515.2,0
6153,810571.3,3357742.4,0
6154,812294.2,3357512.6,0
6155,812804,3357380.8,0
6156,813720.9,3358323,0
6157,812888.7,3357426.9,0
6158,695584.3,3350375.2,0
6159,695909.9,3350383.2,0
6160,816406.4,3356429.8,0
6161,700098.4,3346911.1,0
6162,813498.6,3361590.2,0
6163,815631.3,3355406,0
6164,711782.4,3337721.8,0
6165,820382,3349039.4,0
6166,819738.4,3348704.2,0
6167,683009.7,3370237,0
6168,817557,3350212.7,0
6169,817650.9,3349781.8,0
6170,681150.1,3366535.9,0
6171,818505.6,3348795.4,0
6172,683493.6,3369457.9,0
6174,811435.3,3350805.6,0
6175,711368.7,3337821.9,0
6176,685518.6,3368450.1,0
6177,685595.1,3368473.5,0
6178,682703.7,3370719.7,0
6179,683640,3366477.9,0
6180,683426.4,3366607.3,0
6181,685719.2,3368520,0
6182,685683.9,3367776.6,0
6183,685942.4,3367836.5,0
6184,685461.2,3368438,0
6185,685112.1,3368323.8,0
6186,685520.5,3367691.8,0
6187,711535.1,3337736.3,0
6188,682068.4,3365642,0
6189,812593.9,3354809.2,0
6190,703434.2,3344087.8,0
6191,681664.4,3366636.7,0
6192,703651.9,3344094.2,0
6193,682743.4,3366651.3,0
6194,705261.2,3340929,0
6195,700094.5,3347171.5,0
6197,810424.6,3357317.9,0
6198,682931,3370346.5,0
6199,682980.1,3370280.8,0
6200,682862.1,3370445.1,0
6201,798352.9,3365987.1,0
6202,766357.7,3319728.3,0
6203,766358,3319716,0
6204,732108.9,3375511.2,0
6205,701773.7,3344037.5,0
6206,803676.6,3340649.7,0
6207,697807.4,3343740.4,0
6208,796016.3,3329424.2,0
6209,791904.6,3318729.6,0
6210,812086.7,3306835.3,0
6211,794567.3,3330004.2,0
6212,785129.7,3324711.5,0
6213,776961.1,3343901.4,0
6214,802811.2,3339831.4,0
6215,782828.1,3308080.3,0
6216,782853.1,3307982.9,0
6217,785462.7,3320153.6,0
6218,783777,3318926.8,0
6219,717577.5,3376747.6,0
6220,785826.6,3323194.5,0
6221,785486.1,3323028,0
6222,688643,3371675.1,0
6223,698174.2,3350447.6,0
6224,782889.9,3320988.9,0
6225,779846.7,3320321.5,0
6226,778402.7,3324996,0
6227,779544.9,3320660.1,0
6228,779744.1,3318101.9,0
6229,802690.8,3339923.4,0
6230,802844.8,3339907.5,0
6231,782617.5,3317758.5,0
6232,802994.8,3340745,0
6233,745236.6,3377846.3,0
6234,751364.1,3378554.7,0
6235,826450.5,3350280.8,0
6236,770676.1,3322416.4,0
6237,804024.9,3343789.6,0
6238,823292.7,3357062.2,0
6239,784517.5,3368066.4,0
6240,784573.1,3368120,0
6241,814148.3,3366516,0
6242,816759.4,3373788.6,0
6243,808851.4,3369314.4,0
6244,706393.9,3341721.8,0
6245,778135.8,3315831.9,0
6246,777954.9,3315443.1,0
6247,706533.4,3341832.1,0
6248,706311.3,3341679,0
6249,775766.8,3317562.2,0
6250,777051.7,3320376.2,0
6251,771972.2,3315651.8,0
6252,775133.6,3316859,0
6253,775634.2,3314143.7,0
6254,769751,3315487.3,0
6255,767874.3,3319667.2,0
6256,767874.3,3319648.4,0
6257,766526.5,3322132.9,0
6258,772678,3367120.2,0
6259,689417.1,3361432.3,0
6260,689613.7,3361165.8,0
6261,755969.1,3375134.1,0
6262,817173,3374462.2,0
6263,814220.9,3366810.5,0
6264,706237.3,3342169.5,0
6265,772888.3,3367501.4,0
6266,775443.1,3313897.8,0
6267,774787.2,3310330,0
6268,774784.6,3310322.7,0
6269,776608.8,3309684.5,0
6270,776597.4,3309659.3,0
6271,779177.8,3311644.4,0
6272,779746.8,3311096.3,0
6273,781188.2,3310794.1,0
6274,780078.1,3310195,0
6275,780105.8,3310208.5,0
6276,780227.9,3308828.9,0
6277,780261.5,3308823.4,0
6278,711345.1,3373305.7,0
6279,702644.7,3374467,0
6280,702510.7,3374442.3,0
6281,782264.4,3306706.7,0
6282,782342.4,3305990.1,0
6283,782059.3,3307313.8,0
6284,790314,3312647.6,0
6285,789055.6,3315597.7,0
6286,792655.9,3313767.8,0
6287,784712,3315483.3,0
6288,784718.7,3315417.5,0
6289,794202.8,3368135.9,0
6290,785270,3313457.5,0
6291,783465.6,3313508.4,0
6292,782550.2,3312447.7,0
6293,783945.2,3312173.8,0
6294,782107.6,3312293.1,0
6295,785831.2,3305375.2,0
6296,783038.5,3308496.6,0
6297,783062.5,3308499,0
6298,782582.5,3311336.9,0
6299,782913.6,3311438.8,0
6300,783401.4,3305126.8,0
6301,798650.3,3368678.3,0
6302,711364.7,3373085.1,0
6303,774142.8,3310552.4,0
6304,774148.9,3310563.5,0
6305,695307.8,3353716,0
6306,740273.2,3375657.4,0
6307,813314.2,3357222.1,0
6308,813634.8,3357114.5,0
6309,781857.6,3311085.6,0
6310,781882.5,3311008.3,0
6311,706977.2,3341467.7,0
6312,706004.8,3341539.5,0
6313,705952.3,3341503.7,0
6314,747510.6,3308213.2,0
6315,747082.2,3307871.5,0
6316,746425.2,3307329.6,0
6317,746138.1,3305235.7,0
6318,745713.7,3303402.9,0
6319,744683.2,3302437.2,0
6320,744360,3302042.7,0
6321,769854.4,3377033,0
6322,774885,3376798.2,0
6323,744941.4,3302049.9,0
6324,743238.1,3301600.5,0
6325,744864,3302169.3,0
6326,745393.3,3302390,0
6327,741681.2,3299673.7,0
6328,746258.8,3303520.5,0
6329,813766.9,3357150,0
6330,705761.5,3341352.3,0
6331,758183,3315199.2,0
6332,749869.2,3322537.3,0
6333,690120.3,3360801.5,0
6334,751288.8,3321708.7,0
6335,697546.8,3343910.9,0
6336,754725.5,3314262,0
6337,813091,3356216.7,0
6338,813343.8,3356746.2,0
6339,748359.3,3320401.8,0
6340,711066.8,3338057.2,0
6341,812774.3,3354819,0
6342,812722.5,3354814.7,0
6343,813363.3,3354849.8,0
6344,702538.9,3344061.3,0
6345,812739.8,3355093.7,0
6346,748264.9,3321440.8,0
6347,773480.2,3367051,0
6348,774697,3367392.7,0
6349,794901.4,3308121.3,0
6350,792191.3,3305759,0
6351,789715.6,3300262,0
6352,792885.5,3308534.3,0
6353,811612.6,3276421,0
6354,816232.5,3271966.5,0
6355,798188.6,3283186.9,0
6356,789253.1,3307712.1,0
6357,788757.4,3306881.8,0
6358,788239.7,3306095.9,0
6359,694623.8,3353190.4,0
6360,683652.1,3366470.4,0
6361,812788.4,3355133,0
6362,735557.1,3374421.8,0
6363,735930.5,3374434.9,0
6364,787865.7,3299263.5,0
6365,787754.1,3298940,0
6366,787554.7,3298391.6,0
6367,787354.2,3297882.7,0
6368,788107,3294378.7,0
6369,792287.9,3286724.3,0
6370,803457.6,3278765.6,0
6371,813111.4,3271200.9,0
6372,818229.7,3268148.6,0
6373,819495.1,3266723.7,0
6374,823891.6,3262964.6,0
6375,828302.6,3260360.3,0
6376,711396.9,3337824.1,0
6377,831970.7,3253830.5,0
6378,835699.1,3252505.1,0
6379,837020.6,3251828.5,0
6380,838653.8,3250604,0
6381,844538.9,3252445.7,0
6382,847868.7,3251222.6,0
6383,852972.8,3245437,0
6384,854461.3,3242775.3,0
6385,788477.8,3295789.9,0
6386,781742.4,3316633.9,0
6387,781090.4,3317006.2,0
6388,780895.6,3317234.1,0
6389,775753.7,3310589.6,0
6390,775511.8,3310072.8,0
6391,775504.6,3310060.7,0
6392,793133.8,3315492.9,0
6394,765406.7,3319823.2,0
6395,765410.8,3319837.6,0
6396,742213,3328038.6,0
6397,748909,3345622.3,0
6398,749049.5,3359015.8,0
6399,786715.6,3326232.2,0
6400,786707.3,3326263.7,0
6401,786924.3,3326311.5,0
6402,786565.6,3322846.4,0
6403,782774.8,3317977.8,0
6404,774442.6,3322764.9,0
6405,774397.4,3322765,0
6406,774392.2,3322496.5,0
6407,774441.4,3322494.7,0
6408,762936.3,3324486.9,0
6409,763262.5,3324470.7,0
6410,763057.3,3326740.8,0
6411,744912.7,3321881.2,0
6412,744097.2,3325790.6,0
6413,736311.5,3374430.6,0
6414,736333.8,3374453.8,0
6415,775206.7,3367558.8,0
6416,694959.4,3354014.5,0
6417,695001,3354101.6,0
6418,739455.5,3377340,0
6419,766216.8,3323257.7,0
6420,766441.6,3323019.6,0
6421,694707,3348520.3,0
6422,694640,3348655.9,0
6423,734400.8,3374378.3,0
6424,735506.2,3374436.7,0
6425,771594.5,3322039.3,0
6426,771486.3,3322012.7,0
6427,744154.6,3370099,0
6428,743807.1,3370221,0
