SIGNAL,TIMING,TYPE,CYCLE,OFFSET,PHASES
PHASE,BARRIER,RING,POSITION,MIN_GREEN,MAX_GREEN,EXTENSION,YELLOW,ALL_RED
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3325,1,TIMED,60,58,3
1,1,1,1,10,10,0,0,0
2,1,1,2,32,32,0,3,1
3,1,1,3,10,10,0,3,1
3326,1,TIMED,60,19,3
1,1,1,1,17,17,0,3,1
2,1,1,2,9,9,0,0,0
3,1,1,3,26,26,0,3,1
3347,1,TIMED,60,30,2
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3353,1,TIMED,60,21,2
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
3356,1,TIMED,60,27,3
1,1,1,1,10,10,0,0,0
2,1,1,2,26,26,0,3,1
3,1,1,3,16,16,0,3,1
3361,1,TIMED,60,52,3
1,1,1,1,16,16,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,28,28,0,3,1
3363,1,TIMED,60,0,2
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3364,1,TIMED,60,17,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3367,1,TIMED,60,25,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3370,1,TIMED,60,34,2
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3371,1,TIMED,60,24,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
3376,1,TIMED,60,17,2
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
3378,1,TIMED,60,45,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3381,1,TIMED,60,52,3
1,1,1,1,7,7,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,30,30,0,3,1
3384,1,TIMED,60,9,3
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
3385,1,TIMED,60,41,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3387,1,TIMED,60,20,2
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
3388,1,TIMED,60,57,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3389,1,TIMED,60,2,3
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,21,21,0,3,1
3393,1,TIMED,60,32,2
1,1,1,1,9,9,0,3,1
2,1,1,2,43,43,0,3,1
3395,1,TIMED,60,9,3
1,1,1,1,13,13,0,0,0
2,1,1,2,26,26,0,3,1
3,1,1,3,13,13,0,3,1
3400,1,TIMED,60,34,3
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
3404,1,TIMED,60,57,2
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
3406,1,TIMED,60,33,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3409,1,TIMED,60,14,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3410,1,TIMED,60,26,3
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
3413,1,TIMED,60,39,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3415,1,TIMED,60,52,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3416,1,TIMED,60,13,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3418,1,TIMED,60,42,2
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
3420,1,TIMED,60,4,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3421,1,TIMED,60,47,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3423,1,TIMED,60,46,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3431,1,TIMED,60,44,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3433,1,TIMED,60,49,3
1,1,1,1,14,14,0,3,1
2,1,1,2,19,19,0,0,0
3,1,1,3,19,19,0,3,1
3434,1,TIMED,60,0,3
1,1,1,1,14,14,0,3,1
2,1,1,2,19,19,0,0,0
3,1,1,3,19,19,0,3,1
3435,1,TIMED,60,7,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
3436,1,TIMED,60,27,2
1,1,1,1,39,39,0,3,1
2,1,1,2,13,13,0,3,1
3438,1,TIMED,60,36,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3439,1,TIMED,60,2,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3441,1,TIMED,60,19,2
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
3443,1,TIMED,60,53,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3444,1,TIMED,60,28,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3445,1,TIMED,60,24,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
3450,1,TIMED,60,26,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3451,1,TIMED,60,9,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3453,1,TIMED,60,40,2
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
3454,1,TIMED,60,16,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3458,1,TIMED,60,15,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3459,1,TIMED,60,35,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3460,1,TIMED,60,45,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3461,1,TIMED,60,50,2
1,1,1,1,13,13,0,3,1
2,1,1,2,39,39,0,3,1
3462,1,TIMED,60,10,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3463,1,TIMED,60,21,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3464,1,TIMED,60,42,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3466,1,TIMED,60,33,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3467,1,TIMED,60,22,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3468,1,TIMED,60,1,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3474,1,TIMED,60,44,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3479,1,TIMED,60,4,2
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
3480,1,TIMED,60,56,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
3482,1,TIMED,60,46,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
3485,1,TIMED,60,34,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
3489,1,TIMED,60,56,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3493,1,TIMED,60,54,3
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3494,1,TIMED,60,40,2
1,1,1,1,8,8,0,3,1
2,1,1,2,44,44,0,3,1
3496,1,TIMED,60,21,4
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
3497,1,TIMED,60,43,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3498,1,TIMED,60,20,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3499,1,TIMED,60,13,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3501,1,TIMED,60,20,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3502,1,TIMED,60,48,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3506,1,TIMED,60,33,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3508,1,TIMED,60,9,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3519,1,TIMED,60,13,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3523,1,TIMED,60,7,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3525,1,TIMED,60,58,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3529,1,TIMED,60,25,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3532,1,TIMED,60,9,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3534,1,TIMED,60,38,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3539,1,TIMED,60,47,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3542,1,TIMED,60,9,3
1,1,1,1,8,8,0,3,1
2,1,1,2,32,32,0,3,1
3,1,1,3,8,8,0,3,1
3546,1,TIMED,60,13,3
1,1,1,1,15,15,0,0,0
2,1,1,2,32,32,0,3,1
3,1,1,3,5,5,0,3,1
3548,1,TIMED,60,27,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3554,1,TIMED,60,45,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3555,1,TIMED,60,2,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3556,1,TIMED,60,27,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
3557,1,TIMED,60,2,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3560,1,TIMED,60,24,3
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,26,26,0,3,1
3562,1,TIMED,60,23,3
1,1,1,1,17,17,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,17,17,0,3,1
3565,1,TIMED,60,33,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3566,1,TIMED,60,44,3
1,1,1,1,6,6,0,3,1
2,1,1,2,11,11,0,0,0
3,1,1,3,35,35,0,3,1
3567,1,TIMED,60,24,4
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
3568,1,TIMED,60,52,2
1,1,1,1,36,36,0,3,1
2,1,1,2,16,16,0,3,1
3572,1,TIMED,60,2,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
3575,1,TIMED,60,17,4
1,1,1,1,15,15,0,0,0
2,1,1,2,7,7,0,3,1
3,1,1,3,15,15,0,0,0
4,1,1,4,15,15,0,3,1
3576,1,TIMED,60,53,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
3578,1,TIMED,60,11,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
3580,1,TIMED,60,55,2
1,1,1,1,24,24,0,3,1
2,1,1,2,28,28,0,3,1
3581,1,TIMED,60,16,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
3583,1,TIMED,60,56,3
1,1,1,1,14,14,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,24,24,0,3,1
3586,1,TIMED,60,52,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3587,1,TIMED,60,26,4
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
3588,1,TIMED,60,40,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3595,1,TIMED,60,7,3
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,26,26,0,3,1
3598,1,TIMED,60,53,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3601,1,TIMED,60,54,3
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,26,26,0,3,1
3606,1,TIMED,60,28,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
3609,1,TIMED,60,55,2
1,1,1,1,27,27,0,3,1
2,1,1,2,25,25,0,3,1
3630,1,TIMED,60,3,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3631,1,TIMED,60,17,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3634,1,TIMED,60,56,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3637,1,TIMED,60,10,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3641,1,TIMED,60,3,4
1,1,1,1,9,9,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,18,18,0,0,0
4,1,1,4,17,17,0,3,1
3642,1,TIMED,60,5,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3646,1,TIMED,60,40,3
1,1,1,1,12,12,0,0,0
2,1,1,2,12,12,0,3,1
3,1,1,3,28,28,0,3,1
3647,1,TIMED,60,41,2
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3654,1,TIMED,60,0,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
3655,1,TIMED,60,31,3
1,1,1,1,22,22,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,15,15,0,3,1
3657,1,TIMED,60,26,3
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
3663,1,TIMED,60,31,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3665,1,TIMED,60,13,3
1,1,1,1,16,16,0,0,0
2,1,1,2,17,17,0,3,1
3,1,1,3,19,19,0,3,1
3671,1,TIMED,60,44,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3672,1,TIMED,60,14,2
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3673,1,TIMED,60,26,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3674,1,TIMED,60,29,2
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3675,1,TIMED,60,18,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,3,1
3,1,1,3,17,17,0,3,1
3682,1,TIMED,60,29,2
1,1,1,1,31,31,0,3,1
2,1,1,2,21,21,0,3,1
3683,1,TIMED,60,4,3
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3684,1,TIMED,60,54,2
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3685,1,TIMED,60,4,3
1,1,1,1,9,9,0,0,0
2,1,1,2,9,9,0,3,1
3,1,1,3,34,34,0,3,1
3693,1,TIMED,60,59,4
1,1,1,1,9,9,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,18,18,0,0,0
4,1,1,4,17,17,0,3,1
3699,1,TIMED,60,48,3
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3700,1,TIMED,60,35,3
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3702,1,TIMED,60,31,3
1,1,1,1,11,11,0,3,1
2,1,1,2,26,26,0,3,1
3,1,1,3,11,11,0,3,1
3703,1,TIMED,60,2,2
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3704,1,TIMED,60,23,2
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
3705,1,TIMED,60,32,2
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
3712,1,TIMED,60,48,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3719,1,TIMED,60,10,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3723,1,TIMED,60,29,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3728,1,TIMED,60,14,3
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
3732,1,TIMED,60,47,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
3741,1,TIMED,60,45,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3744,1,TIMED,60,6,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3748,1,TIMED,60,1,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3749,1,TIMED,60,20,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3750,1,TIMED,60,7,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3752,1,TIMED,60,24,4
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
3753,1,TIMED,60,23,3
1,1,1,1,5,5,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,32,32,0,3,1
3755,1,TIMED,60,54,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3756,1,TIMED,60,21,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3758,1,TIMED,60,50,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3759,1,TIMED,60,53,3
1,1,1,1,22,22,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,15,15,0,3,1
3761,1,TIMED,60,45,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3762,1,TIMED,60,0,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
3766,1,TIMED,60,30,2
1,1,1,1,13,13,0,3,1
2,1,1,2,39,39,0,3,1
3768,1,TIMED,60,43,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3769,1,TIMED,60,54,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3771,1,TIMED,60,14,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3772,1,TIMED,60,51,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3777,1,TIMED,60,5,2
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3779,1,TIMED,60,42,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
3783,1,TIMED,60,13,3
1,1,1,1,16,16,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,28,28,0,3,1
3785,1,TIMED,60,41,3
1,1,1,1,7,7,0,0,0
2,1,1,2,17,17,0,3,1
3,1,1,3,28,28,0,3,1
3787,1,TIMED,60,55,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3788,1,TIMED,60,55,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
3789,1,TIMED,60,40,2
1,1,1,1,31,31,0,3,1
2,1,1,2,21,21,0,3,1
3790,1,TIMED,60,48,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
3791,1,TIMED,60,11,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3793,1,TIMED,60,13,3
1,1,1,1,12,12,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,25,25,0,3,1
3796,1,TIMED,60,32,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3797,1,TIMED,60,30,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3799,1,TIMED,60,59,3
1,1,1,1,12,12,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,25,25,0,3,1
3803,1,TIMED,60,42,2
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
3809,1,TIMED,60,58,2
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
3811,1,TIMED,60,14,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3813,1,TIMED,60,4,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3814,1,TIMED,60,12,2
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
3815,1,TIMED,60,10,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
3816,1,TIMED,60,25,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3818,1,TIMED,60,2,2
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
3819,1,TIMED,60,25,2
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
3821,1,TIMED,60,12,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3822,1,TIMED,60,48,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3823,1,TIMED,60,44,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3824,1,TIMED,60,15,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3830,1,TIMED,60,23,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3844,1,TIMED,60,5,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
3846,1,TIMED,60,51,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3851,1,TIMED,60,55,4
1,1,1,1,9,9,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,18,18,0,0,0
4,1,1,4,17,17,0,3,1
3852,1,TIMED,60,37,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3857,1,TIMED,60,9,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
3863,1,TIMED,60,47,2
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3864,1,TIMED,60,11,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3865,1,TIMED,60,24,3
1,1,1,1,5,5,0,3,1
2,1,1,2,11,11,0,3,1
3,1,1,3,32,32,0,3,1
3874,1,TIMED,60,27,2
1,1,1,1,42,42,0,3,1
2,1,1,2,10,10,0,3,1
3875,1,TIMED,60,53,3
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3877,1,TIMED,60,6,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3883,1,TIMED,60,42,3
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3884,1,TIMED,60,16,4
1,1,1,1,8,8,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,5,5,0,3,1
4,1,1,4,27,27,0,3,1
3890,1,TIMED,60,41,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3893,1,TIMED,60,4,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3894,1,TIMED,60,57,2
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
3897,1,TIMED,60,54,2
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
3898,1,TIMED,60,7,3
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3899,1,TIMED,60,57,3
1,1,1,1,9,9,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,35,35,0,3,1
3902,1,TIMED,60,7,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3903,1,TIMED,60,13,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3906,1,TIMED,60,7,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3907,1,TIMED,60,53,2
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
3912,1,TIMED,60,26,4
1,1,1,1,10,10,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,18,18,0,3,1
3922,1,TIMED,60,27,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3924,1,TIMED,60,11,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3926,1,TIMED,60,15,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
