LINK,POINTS
X_COORD,Y_COORD
788214.5,3318201.9
4112,2
788048.9,3323557.4
788018.5,3323494.2
4114,9
788016.2,3323751.6
787996.5,3323769.2
787981.9,3323789.0
787979.5,3323811.1
787984.4,3323827.4
787996.3,3323844.0
788024.0,3323856.8
788043.3,3323859.3
788068.1,3323847.8
4115,7
788055.1,3323944.4
788029.9,3323903.3
788004.3,3323874.5
787983.9,3323849.6
787971.9,3323833.2
787971.2,3323792.8
787974.3,3323740.3
4122,1
786655.2,3319038.5
4123,2
786694.3,3318550.7
786601.5,3318574.5
4127,3
786639.7,3319322.2
786610.4,3319435.3
786582.8,3319482.0
4138,1
785666.6,3319374.9
4153,2
785934.3,3319310.5
785858.3,3319328.3
4155,1
787344.5,3318365.2
4168,3
787168.1,3319027.0
787226.5,3319003.2
787304.4,3318972.6
4169,1
787247.8,3320366.9
4170,2
787363.6,3318982.0
787276.3,3319011.8
4172,4
786834.1,3319079.0
786889.0,3319084.2
786953.4,3319088.5
787065.4,3319064.0
4173,3
787188.5,3319040.4
787082.6,3319074.5
786928.6,3319106.4
4174,2
786814.4,3319106.1
786735.2,3319107.5
4185,2
785367.0,3322455.6
785257.7,3322353.1
4187,1
786708.6,3323394.6
4195,1
785055.0,3322119.8
4196,1
785160.2,3322250.1
4198,1
785692.0,3322675.6
4199,3
785765.3,3322670.4
785893.7,3322728.2
785946.0,3322745.8
4200,4
785692.0,3322652.9
785818.6,3322712.2
785916.0,3322751.0
785963.2,3322782.6
4204,1
785768.3,3322757.3
4205,3
785895.4,3322787.8
785788.0,3322745.3
785710.1,3322709.4
4209,1
785303.8,3322789.1
4210,1
785373.1,3322821.9
4211,3
785291.9,3322812.2
785261.4,3322805.5
785146.3,3322784.5
4213,2
785521.7,3322514.7
785635.6,3322592.4
4215,1
785547.5,3322611.0
4218,1
786200.4,3322850.3
4219,9
786017.9,3322751.6
786054.9,3322744.5
786081.8,3322723.0
786105.6,3322687.3
786110.2,3322645.0
786100.3,3322618.5
786083.5,3322591.8
786055.7,3322579.0
786039.8,3322582.7
4221,1
785878.9,3322895.5
4222,1
786042.3,3322828.5
4223,2
786094.4,3322917.2
786045.7,3322966.4
4224,1
785791.9,3322720.7
4226,2
785844.6,3323070.9
785788.7,3323044.7
4227,1
786018.9,3323149.3
4231,2
786357.0,3323276.9
786436.8,3323308.5
4233,2
786200.5,3322885.6
786130.2,3322887.8
4234,1
786254.3,3323228.4
4238,1
787239.2,3323140.2
4242,2
787877.7,3323332.6
787972.2,3323397.4
4244,2
787905.4,3323389.2
787829.9,3323353.2
4251,1
787137.4,3323554.5
4252,1
787677.2,3323267.9
4255,1
787548.8,3323668.0
4259,5
789572.5,3318260.2
789620.8,3318250.9
789686.0,3318246.0
789733.5,3318238.1
789781.9,3318222.4
4261,1
789687.2,3318833.9
4263,1
789901.5,3317471.4
4264,4
789793.3,3318244.0
789744.3,3318257.3
789658.4,3318269.5
789529.4,3318292.3
4275,1
788522.4,3318667.7
4276,1
788523.8,3318089.3
4277,1
788543.1,3318679.6
4278,3
788302.7,3318143.2
788349.3,3318122.2
788400.8,3318105.6
4282,1
789383.2,3317730.4
4283,2
789433.2,3317754.9
789406.4,3317755.7
4284,3
789462.2,3317730.1
789619.6,3317748.1
789650.3,3317752.5
4285,1
789663.9,3317779.0
4286,1
789391.8,3318316.7
4288,1
789348.2,3318358.9
4290,1
788710.1,3320005.6
4293,1
790048.5,3317566.2
4295,2
790525.4,3317923.0
790426.1,3317961.7
4299,1
790011.3,3317319.3
4302,1
790219.4,3318054.4
4307,2
789961.3,3323887.7
790186.8,3323951.9
4309,1
789660.0,3323999.4
4313,4
788167.3,3323770.4
788157.7,3323783.5
788147.9,3323821.6
788139.3,3323948.7
4315,3
788096.3,3323725.8
788099.6,3323697.5
788081.3,3323637.6
4318,6
788239.4,3323610.0
788268.4,3323643.0
788279.5,3323689.8
788290.1,3323724.1
788309.6,3323747.1
788347.8,3323764.3
4321,10
788233.9,3323717.2
788249.5,3323695.0
788253.6,3323674.9
788252.4,3323650.7
788237.9,3323633.0
788206.0,3323613.2
788184.3,3323615.7
788160.9,3323629.1
788148.9,3323646.0
788143.2,3323664.0
4333,1
790528.1,3323971.3
4337,1
789808.2,3324005.8
4340,2
790882.2,3324257.9
791008.8,3324285.5
4345,1
793470.3,3313544.3
4347,9
794341.0,3312488.7
794559.2,3312420.9
794774.7,3312451.2
794866.1,3312441.3
794981.6,3312383.1
795120.0,3312313.2
795190.3,3312241.6
795216.7,3312107.5
795311.0,3311987.4
4349,2
794493.0,3315765.4
794584.3,3315772.4
4351,5
795516.6,3313672.1
795915.5,3313658.2
796030.6,3313612.4
796122.6,3313578.0
796192.2,3313530.8
4354,6
793179.0,3312935.9
793327.8,3312903.0
793454.6,3312845.1
793545.7,3312847.5
793727.8,3312852.4
793898.1,3312869.2
4357,5
791829.8,3311818.5
791840.4,3311889.1
791823.1,3311936.7
791797.8,3311967.5
791769.8,3312003.0
4358,5
791767.9,3311961.1
791799.8,3311910.9
791805.7,3311854.1
791786.7,3311830.8
791739.1,3311780.4
4360,3
792673.8,3315211.9
792624.3,3315084.8
792598.9,3315019.1
4361,3
793057.7,3315532.8
793094.2,3315512.2
793111.2,3315501.9
4364,1
793570.3,3315236.6
4365,2
793081.8,3315523.2
792954.4,3315597.2
4366,1
793343.4,3315364.5
4369,2
793983.0,3315426.5
793889.4,3315300.7
4371,9
792580.3,3314980.9
792575.0,3314975.2
792567.4,3314971.1
792554.4,3314964.9
792549.2,3314961.8
792542.6,3314955.3
792535.4,3314941.0
792494.2,3314836.6
792457.0,3314737.6
4372,6
792540.9,3314946.0
792546.3,3314951.5
792561.0,3314961.1
792579.9,3314969.3
792585.2,3314974.7
792597.2,3314997.8
4374,1
792196.5,3315955.6
4378,2
791797.8,3316150.5
791891.6,3316100.6
4379,1
791913.3,3316125.1
4384,1
792693.4,3315748.0
4386,1
792568.0,3315812.6
4388,1
792513.9,3315822.0
4390,4
792825.7,3315611.0
792825.0,3315607.5
792801.9,3315544.1
792784.6,3315497.6
4391,2
792735.2,3315369.8
792722.3,3315336.2
4392,3
792915.4,3315610.5
792935.3,3315601.1
792993.9,3315570.2
4397,1
792959.8,3316009.0
4403,1
792335.6,3316596.4
4405,1
792292.2,3316768.8
4406,1
792284.3,3316975.9
4408,2
793666.0,3315172.0
793775.0,3315108.1
4410,5
794088.1,3314975.6
794137.8,3314972.5
794154.4,3314972.5
794234.0,3314973.7
794263.7,3314975.2
4411,4
794370.1,3314989.5
794298.3,3314985.5
794233.4,3314982.7
794158.6,3314980.1
4412,7
793893.5,3315039.0
793896.0,3315037.6
793905.4,3315033.1
793920.4,3315025.6
793960.5,3315008.6
794017.3,3314990.0
794048.8,3314981.9
4413,10
794114.6,3314981.3
794106.1,3314982.2
794075.8,3314986.1
794052.9,3314989.6
794031.2,3314994.3
793984.9,3315008.2
793962.2,3315015.9
793934.6,3315026.9
793905.8,3315040.3
793900.9,3315043.2
4414,7
794345.9,3314979.3
794364.8,3314980.4
794467.2,3314985.0
794484.9,3314984.5
794534.5,3314988.9
794537.9,3314989.1
794542.6,3314989.6
4415,4
794530.2,3314998.3
794521.8,3314997.4
794511.7,3314996.2
794475.4,3314994.8
4423,1
793297.0,3315397.2
4435,1
794286.5,3315818.2
4436,3
794501.8,3315796.0
794404.6,3315818.1
794300.2,3315852.1
4441,1
796274.1,3315817.6
4442,1
796184.6,3314995.9
4443,1
797531.2,3315360.5
4444,1
796295.5,3315858.5
4445,1
797522.1,3315322.6
4446,2
795422.6,3315007.1
795608.1,3315000.4
4447,1
795486.7,3315012.3
4448,1
794967.4,3315008.8
4449,2
795163.0,3315018.8
795011.0,3315017.4
4450,1
794758.0,3315002.0
4452,2
795109.7,3315012.5
795265.7,3315010.4
4453,2
795754.8,3314998.1
795918.5,3314994.3
4455,2
795310.3,3315871.9
795447.4,3315915.3
4456,1
795320.7,3315911.9
4457,1
795001.1,3315804.1
4458,1
795145.0,3315807.9
4459,1
795142.4,3315834.8
4462,2
795605.1,3315914.7
795765.1,3315877.5
4463,1
795894.6,3315830.4
4464,2
795975.5,3315865.1
795897.9,3315867.8
4465,2
795673.0,3315934.1
795603.0,3315948.7
4466,2
797031.7,3314468.6
797237.4,3314315.3
4467,1
796937.7,3314540.8
4470,3
796444.2,3314919.7
796377.3,3314953.7
796301.1,3314977.7
4471,3
796402.4,3314936.4
796441.3,3314911.2
796504.2,3314866.2
4473,1
796730.7,3314704.2
4474,1
797412.3,3314181.8
4475,2
797620.2,3314031.4
797471.8,3314145.6
4476,3
797575.7,3314058.7
797656.6,3313992.1
797688.0,3313964.3
4477,1
797227.5,3314329.7
4478,1
796887.2,3315702.4
4480,2
796620.7,3315816.0
796747.1,3315771.4
4481,1
796626.1,3315850.0
4482,1
796873.5,3315739.3
4483,1
797283.0,3315477.2
4485,1
794443.0,3319708.0
4486,1
794474.1,3319844.2
4487,1
794784.2,3320964.7
4489,5
794562.2,3324105.2
794528.3,3324065.8
794444.2,3324011.7
794364.4,3323973.9
794253.6,3323951.6
4491,1
794207.0,3319103.3
4494,2
791780.3,3317928.8
791965.2,3318016.7
4495,1
792175.2,3317249.4
4514,1
793964.1,3318481.6
4515,1
793958.1,3318544.8
4519,1
794307.7,3319436.2
4521,3
791629.2,3324059.0
791933.7,3324083.9
792144.2,3324114.7
4522,1
792543.8,3323951.5
4526,1
792489.3,3324149.1
4528,1
794589.5,3320076.9
4530,1
794663.6,3320395.6
4531,1
794740.5,3320672.9
4532,1
794682.5,3320485.5
4533,2
795338.9,3322684.5
795340.3,3322814.8
4534,2
795317.7,3322817.3
795319.4,3322698.2
4538,1
795255.0,3322417.7
4539,1
794814.9,3321125.1
4541,2
794878.2,3321543.2
794841.3,3321434.0
4542,1
794908.1,3321568.2
4543,1
795152.9,3322178.4
4544,2
795263.7,3322398.3
795313.1,3322520.7
4545,1
795280.8,3323365.9
4548,2
795284.0,3323165.5
795295.9,3323038.7
4549,2
795246.1,3323476.5
795263.7,3323317.0
4551,1
795204.7,3323870.0
4552,1
795247.1,3323674.9
4555,1
790804.6,3325343.7
4556,1
791229.0,3325881.5
4561,1
791165.9,3328296.4
4565,1
791290.7,3327926.3
4566,2
788006.9,3325028.5
788023.2,3325162.2
4569,2
787953.5,3325479.9
787987.6,3325448.5
4571,1
787929.4,3326619.5
4574,5
788031.5,3325383.0
788035.8,3325352.8
788026.4,3325310.2
788018.3,3325281.7
788010.2,3325255.3
4575,5
788185.4,3325475.9
788144.8,3325480.8
788073.5,3325490.1
788000.2,3325507.3
787918.8,3325536.4
4576,1
788166.9,3326749.5
4578,1
790710.4,3328023.0
4582,1
785929.1,3325990.0
4583,1
785932.4,3326012.8
4588,4
785632.2,3325583.8
785631.6,3325431.5
785613.0,3325212.3
785654.8,3325062.5
4590,1
785353.9,3325818.1
4592,2
785019.5,3325669.4
785064.0,3325712.8
4593,3
785190.5,3325791.1
785049.0,3325755.6
785009.8,3325743.2
4599,2
787974.4,3325141.1
787967.7,3325018.9
4614,1
787376.4,3326429.7
4623,2
790039.2,3325533.8
789857.6,3325420.5
4624,1
790363.8,3326103.0
4627,2
790167.3,3327224.8
790086.0,3327202.0
4634,3
788436.0,3325357.3
788468.6,3325388.4
788492.9,3325419.2
4636,6
788396.0,3325429.1
788415.3,3325409.2
788417.6,3325389.1
788416.2,3325376.8
788400.7,3325364.3
788378.2,3325349.7
4639,2
788151.2,3325355.4
788231.2,3325408.5
4640,4
788266.3,3325326.7
788291.2,3325323.1
788331.7,3325318.2
788366.2,3325320.5
4641,5
788331.1,3325340.3
788306.6,3325339.7
788269.4,3325348.8
788237.5,3325362.1
788210.8,3325375.6
4643,2
788304.5,3325487.1
788255.5,3325479.7
4649,1
788784.1,3326327.6
4650,1
788742.5,3326969.2
4651,1
789081.7,3326705.8
4654,1
788220.9,3326737.6
4665,1
790310.9,3325685.3
4666,2
790253.5,3325527.3
790331.2,3325453.6
4667,1
790066.2,3325656.5
4668,2
790036.8,3325926.3
790089.2,3325954.4
4671,1
790003.8,3325959.8
4673,1
789880.4,3325853.5
4677,2
789884.6,3325902.0
789746.7,3325841.0
4682,1
790532.6,3327917.3
4683,1
790346.4,3327836.5
4685,1
789739.4,3327461.5
4686,1
789665.9,3327451.1
4689,1
790153.5,3327694.2
4692,1
790505.5,3326172.7
4706,5
793778.9,3327084.1
793840.5,3327119.4
793950.2,3327113.9
794342.8,3327065.4
794444.3,3327068.1
4708,2
791702.0,3328157.3
791789.9,3328043.0
4709,1
793328.9,3328927.3
4713,1
794249.8,3330750.2
4717,1
795143.6,3328268.1
4718,1
794773.1,3330698.3
4719,1
794180.0,3330709.8
4720,3
796010.1,3327933.5
795975.6,3327640.6
796007.6,3327239.9
4722,1
792936.2,3325791.1
4725,2
792054.1,3326338.4
792274.1,3326302.1
4726,1
792593.0,3326959.8
4728,1
792815.9,3324846.7
4729,3
793161.8,3326460.6
793218.3,3326394.6
793274.8,3326328.6
4731,1
792012.2,3324555.3
4733,2
791445.2,3325394.8
791578.1,3325398.3
4736,1
792376.3,3325139.2
4737,1
791479.4,3324400.6
4738,1
791544.0,3324444.7
4742,1
792329.8,3324657.8
4756,1
792343.6,3325623.9
4762,1
791528.3,3326884.0
4764,1
791326.0,3327119.9
4767,1
792108.0,3327127.2
4770,1
791619.2,3326727.9
4776,1
791550.0,3326746.4
4780,1
791700.6,3326625.0
4783,1
791593.6,3326818.8
4785,1
791709.1,3326847.5
4793,2
791343.3,3327160.7
791298.0,3327247.1
4799,1
792440.2,3327378.1
4801,1
793553.2,3325661.2
4802,1
793623.0,3325096.5
4803,1
793009.9,3324877.7
4806,2
793949.7,3325175.1
794096.8,3325236.0
4810,1
794022.9,3325236.1
4811,1
793290.6,3326740.1
4826,1
792451.0,3329224.8
4828,1
793379.3,3329976.1
4829,1
791938.0,3328820.0
4830,1
791660.6,3328655.0
4831,1
791817.2,3328261.7
4833,1
792031.3,3328917.7
4834,1
791387.0,3328438.7
4838,1
791845.9,3328752.2
4840,1
792173.4,3328985.5
4844,1
793054.9,3329673.1
4845,1
792969.6,3329628.0
4851,1
793501.1,3330050.7
4852,1
793729.4,3330256.7
4853,1
793767.4,3330317.1
4858,5
795291.0,3326130.9
795252.0,3326142.2
795230.2,3326150.5
795215.9,3326167.9
795194.6,3326213.5
4860,2
795132.0,3326188.7
795109.3,3326113.6
4863,1
796782.5,3326392.2
4865,3
795917.3,3324653.8
795992.9,3324756.9
796146.1,3324879.1
4866,1
796186.1,3326417.1
4868,3
794995.3,3325528.5
795067.0,3325503.8
795109.8,3325460.5
4870,3
795186.8,3324705.1
795125.0,3324695.2
794975.6,3324662.4
4871,2
795146.6,3324893.4
795103.2,3324838.9
4875,5
794964.5,3324602.8
795001.9,3324589.6
795040.7,3324579.9
795092.2,3324561.8
795126.7,3324539.6
4877,4
795053.6,3324793.2
794990.2,3324738.4
794944.7,3324707.0
794938.3,3324686.2
4878,3
794880.5,3324617.0
794839.9,3324572.8
794765.9,3324447.9
4881,2
794834.5,3325541.9
794906.9,3325547.4
4884,6
794926.9,3325762.2
794932.6,3325737.9
794933.6,3325702.5
794925.2,3325668.5
794904.4,3325641.4
794869.7,3325612.0
4886,1
794595.1,3325478.5
4889,6
795034.5,3326026.5
795002.7,3326000.7
794951.4,3325958.5
794922.7,3325936.5
794896.3,3325887.8
794900.3,3325849.0
4891,4
795301.9,3324854.9
795270.3,3324882.5
795243.2,3324915.5
795226.8,3324954.1
4896,6
795231.3,3324499.3
795262.2,3324553.9
795292.5,3324587.9
795346.6,3324620.6
795403.3,3324642.9
795444.4,3324678.6
4897,4
795460.5,3324733.4
795445.1,3324754.1
795416.6,3324781.6
795358.6,3324813.8
4898,2
795355.8,3324713.1
795301.5,3324713.0
4902,3
795685.5,3324635.8
795752.3,3324631.9
795831.2,3324643.8
4905,2
795311.6,3325705.5
795402.3,3325777.2
4908,5
795584.8,3325932.9
795537.1,3325928.1
795506.1,3325932.5
795479.8,3325938.9
795453.0,3325956.0
4910,3
795216.1,3325525.5
795228.8,3325570.2
795253.4,3325633.0
4914,6
795425.9,3325989.0
795411.1,3326024.1
795388.2,3326071.4
795377.0,3326088.9
795362.6,3326106.3
795332.8,3326121.3
4925,4
795035.8,3327521.8
795038.0,3327498.7
795044.5,3327486.5
795055.6,3327474.4
4944,3
796337.7,3326093.9
796359.5,3325570.2
796410.9,3325230.9
4949,1
796585.0,3326348.9
4951,1
797030.9,3326530.6
4954,1
795039.2,3329836.5
4959,5
794968.5,3329138.7
794997.8,3329124.1
795038.5,3329087.0
795072.7,3329042.1
795089.8,3328991.3
4960,4
794979.2,3329154.3
795033.7,3329104.8
795069.9,3329061.8
795085.3,3329018.7
4962,1
795131.0,3329138.9
4963,1
795187.2,3329075.7
4964,2
795182.8,3328991.6
795219.1,3329206.5
4965,1
795108.1,3329053.4
4966,8
795080.1,3329225.2
795071.1,3329206.0
795043.1,3329187.6
795013.8,3329185.7
795000.3,3329193.0
794986.1,3329218.2
794985.7,3329243.5
794987.2,3329260.1
4967,5
795153.8,3329329.6
795115.3,3329364.2
795052.7,3329388.0
794988.1,3329401.6
794931.0,3329382.2
4968,6
795043.5,3329627.0
795027.5,3329580.9
795010.9,3329542.3
794972.1,3329482.5
794942.6,3329446.2
794895.3,3329393.9
4969,3
795066.6,3329525.9
795034.4,3329511.9
795007.7,3329496.4
4971,1
794632.7,3329060.1
4972,7
794960.0,3329456.9
794939.0,3329432.6
794927.9,3329415.2
794905.3,3329350.9
794907.3,3329274.6
794921.7,3329234.2
794942.7,3329194.0
4973,2
794804.5,3329128.9
794877.6,3329146.4
4976,4
794869.5,3329362.7
794831.1,3329308.2
794793.2,3329245.5
794767.4,3329207.2
4977,3
794887.7,3329347.9
794844.5,3329308.6
794783.9,3329222.9
4979,1
795160.4,3328658.4
4980,1
795120.9,3328577.5
4981,1
795180.4,3328382.9
4985,1
795085.7,3329531.4
4987,5
795262.3,3329414.0
795272.5,3329447.4
795280.6,3329473.0
795304.1,3329506.9
795335.8,3329539.9
4989,2
795629.5,3329894.4
795528.4,3329751.4
4990,2
795545.2,3329738.8
795633.6,3329865.1
4991,1
795109.5,3329344.9
4992,2
795199.7,3329190.7
795196.0,3329244.1
4994,8
795187.5,3329404.3
795208.4,3329390.1
795223.5,3329374.7
795231.1,3329339.3
795220.4,3329298.9
795197.7,3329262.0
795175.8,3329251.2
795140.4,3329252.8
4995,1
795068.0,3329388.0
4996,6
795177.7,3329595.1
795124.2,3329611.6
795108.3,3329623.8
795096.9,3329636.2
795087.9,3329643.7
795078.8,3329653.6
4997,4
795347.0,3329628.6
795308.1,3329606.3
795244.5,3329581.6
795187.5,3329559.8
4998,2
795311.8,3329619.2
795226.3,3329601.5
5000,1
794903.6,3330785.8
5001,2
794858.9,3330806.6
794887.5,3330776.3
5003,1
794967.4,3330494.8
5004,2
794953.0,3330443.8
794968.0,3330301.1
5009,3
794610.8,3331039.2
794641.4,3331013.2
794765.6,3330898.3
5010,3
794712.2,3330976.9
794620.3,3331056.7
794607.8,3331066.5
5013,1
797969.0,3313678.4
5014,1
799280.0,3313529.4
5016,1
798152.2,3313475.8
5017,1
799114.8,3313675.0
5020,5
799258.5,3311629.8
799234.1,3311695.2
799206.1,3311742.3
799182.2,3311786.3
799175.7,3311803.3
5021,2
799159.4,3311777.3
799214.5,3311678.8
5022,1
799455.7,3313164.4
5023,1
799450.9,3311130.9
5024,1
800288.1,3311824.0
5026,1
799391.0,3313340.2
5027,1
799296.2,3311515.9
5028,2
799270.6,3311506.9
799323.4,3311378.5
5029,4
798436.7,3313173.8
798446.0,3313161.0
798452.8,3313148.7
798599.0,3312994.6
5030,5
798916.5,3312630.6
798895.5,3312677.2
798856.5,3312730.9
798820.6,3312769.9
798772.0,3312824.5
5031,2
798703.7,3312899.7
798667.5,3312938.1
5032,3
798654.3,3312939.5
798784.3,3312795.6
798846.5,3312723.1
5033,2
798297.8,3313321.8
798373.2,3313241.5
5034,2
798506.7,3313109.4
798435.1,3313185.4
5035,1
798244.7,3313389.0
5036,1
799085.4,3311956.3
5037,1
799002.0,3312292.1
5038,2
798967.1,3312396.4
798998.6,3312239.1
5040,2
798965.7,3312468.3
798949.7,3312538.4
5041,5
798883.2,3312674.8
798909.2,3312620.5
798920.5,3312587.9
798937.2,3312537.0
798943.4,3312510.5
5042,2
799165.3,3313611.9
799241.0,3313533.7
5043,1
799600.2,3310755.5
5044,1
799563.2,3310780.4
5045,1
800325.0,3311697.7
5046,1
800691.9,3311112.1
5048,2
799743.9,3310401.2
799722.8,3310448.6
5049,1
799641.4,3310580.1
5050,3
799795.0,3310154.6
799779.0,3310269.1
799770.7,3310323.1
5051,1
799746.6,3310311.5
5052,1
801025.4,3310467.4
5054,1
800593.9,3311229.3
5065,1
799608.1,3312888.7
5069,1
798454.5,3314378.2
5071,1
798163.7,3314664.0
5074,1
798145.5,3314748.6
5075,1
798891.3,3313996.0
5077,1
798751.6,3314071.4
5079,2
800228.0,3328237.0
800348.9,3328327.6
5080,1
800044.4,3328137.0
5081,1
800471.3,3328413.7
5083,1
799149.9,3327368.5
5085,1
798310.4,3327004.4
5087,2
798919.1,3327290.7
798834.0,3327247.2
5089,1
797920.2,3326846.5
5090,1
797961.9,3326900.6
5091,1
798897.7,3327240.9
5092,1
798620.9,3327163.1
5094,2
799731.4,3327856.3
799781.1,3327895.4
5095,1
799849.6,3327993.7
5096,2
799411.8,3327578.7
799567.2,3327714.3
5097,1
799271.7,3327497.0
5099,1
799302.5,3327477.9
5100,1
800028.6,3328081.1
5101,1
800404.1,3328412.2
5102,1
802163.1,3329834.4
5103,2
802086.8,3329784.3
802017.7,3329693.1
5104,1
802292.5,3330126.6
5105,1
802236.0,3330090.7
5106,1
801258.3,3328987.8
5107,2
801575.6,3329236.1
801598.9,3329259.0
5108,1
801295.3,3329054.6
5110,1
800989.5,3328771.6
5111,1
800773.6,3328662.7
5113,1
801715.8,3329362.2
5114,1
802033.6,3329669.0
5115,1
801767.5,3329452.6
5118,2
802438.7,3331106.4
802338.3,3330936.4
5119,2
802548.1,3331344.0
803148.3,3331444.9
5121,2
802310.0,3330793.5
802279.7,3330593.5
5122,1
802263.2,3330241.1
5133,7
771753.7,3321732.5
771760.5,3321796.8
771802.2,3321860.3
771854.1,3321906.5
771906.4,3321936.7
771975.8,3321952.8
772093.0,3321955.7
5134,9
771614.7,3322275.8
771650.1,3322257.5
771721.5,3322248.1
771770.9,3322225.2
771832.5,3322160.9
771905.4,3322092.2
771980.2,3322057.2
772058.8,3322039.8
772226.7,3322024.8
5143,1
783573.6,3323325.3
5144,2
780769.0,3320558.7
780777.1,3320563.5
5145,5
780785.9,3320579.4
780784.3,3320590.8
780780.7,3320604.2
780776.7,3320611.6
780773.6,3320616.2
5146,7
780755.8,3320621.2
780745.8,3320618.1
780741.1,3320613.3
780735.4,3320605.5
780732.0,3320591.6
780732.5,3320579.3
780733.6,3320569.4
5154,1
796280.1,3326191.0
5197,1
786704.7,3309666.8
5217,1
779970.6,3311124.8
5226,2
780306.0,3310636.2
780446.4,3310660.5
5255,1
781058.8,3311962.5
5261,6
774048.4,3321861.8
774089.4,3321833.6
774123.9,3321801.6
774149.5,3321779.9
774165.4,3321765.7
774196.0,3321740.9
5262,12
774455.8,3321614.2
774478.8,3321639.5
774551.9,3321684.1
774600.6,3321722.7
774630.2,3321776.8
774643.4,3321805.7
774669.5,3321833.9
774701.6,3321844.6
774752.1,3321852.3
774838.7,3321856.9
775066.9,3321864.4
775234.4,3321859.7
5292,1
784692.1,3312824.7
5295,1
783100.3,3311676.3
5298,2
779829.4,3310658.2
779614.6,3310630.4
5309,1
782196.8,3311171.2
5310,2
781764.4,3311028.2
781703.2,3311028.1
5313,1
783580.9,3311927.4
5318,1
784481.9,3312554.2
5321,1
785175.9,3313103.9
5325,1
785709.7,3314015.0
5329,10
788060.2,3324968.8
788059.0,3325091.1
788095.7,3325204.8
788152.0,3325290.3
788180.9,3325305.3
788269.1,3325286.1
788348.5,3325281.0
788433.1,3325319.1
788520.7,3325405.4
788581.7,3325464.6
5330,6
788747.5,3325593.7
788546.2,3325542.9
788394.3,3325524.5
788232.0,3325503.4
788093.9,3325516.7
787951.3,3325541.7
5331,1
788911.9,3325970.9
5333,2
789654.7,3325729.0
789812.7,3325781.8
5335,1
790190.9,3326081.8
5336,1
790227.3,3326008.3
5337,7
791304.1,3326649.2
791479.9,3326774.5
791486.8,3326779.1
791492.3,3326783.4
791499.2,3326791.4
791509.1,3326805.1
791515.2,3326814.2
5339,7
791679.8,3326682.2
791682.6,3326698.9
791686.8,3326710.4
791695.5,3326718.8
791711.0,3326732.0
791791.2,3326780.6
791919.1,3326895.0
5340,2
791647.4,3326869.6
791866.8,3326971.0
5341,2
792754.9,3327636.2
792945.7,3327852.3
5342,2
792791.1,3327567.9
793042.8,3327704.9
5343,13
793132.9,3327771.8
793305.5,3327962.2
794109.5,3328575.2
794668.4,3329013.9
794730.1,3329059.6
794779.2,3329088.1
794827.8,3329106.5
794880.6,3329117.4
794917.3,3329113.2
794948.6,3329104.8
794991.0,3329077.2
795023.6,3329040.9
795038.2,3328999.9
5344,6
795014.2,3329645.5
794970.4,3329532.8
794866.5,3329414.6
794779.5,3329289.2
794689.1,3329167.5
794204.4,3328777.7
5349,1
790479.5,3326733.3
5350,1
790953.3,3325922.7
5352,1
794914.7,3330265.1
5357,2
783109.6,3321721.7
783176.1,3321772.1
5361,4
782183.2,3321057.6
782144.7,3320979.7
782101.7,3320888.6
782088.3,3320861.0
5362,1
782057.5,3320668.8
5363,1
781981.7,3320201.7
5366,1
782417.1,3321058.6
5392,2
779786.5,3316853.5
779722.0,3316813.2
